"","Season","Squad","Comp","Player","Nation","Pos","Age","Mins_Per_90","Att","Live_Pass_Types","Dead_Pass_Types","FK_Pass_Types","TB_Pass_Types","Sw_Pass_Types","Crs_Pass_Types","TI_Pass_Types","CK_Pass_Types","In_Corner_Kicks","Out_Corner_Kicks","Str_Corner_Kicks","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","PlayerURL"
"535",NA,"2023 Vasco da Gama","","Gabriel Dias","BRA","DF","28",0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"https://fbref.com/en/players/b1a405dc/Gabriel-Dias"
"536",NA,"2023 Vasco da Gama","","Paulo Victor","BRA","DF","21",0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/cc54abe5/Paulo-Victor"
"537",NA,"2023 Bahia","","Marcos Felipe","BRA","GK","26",37,1138,762,373,122,0,6,0,0,0,0,0,0,793,3,1,"https://fbref.com/en/players/453bdfb9/Marcos-Felipe"
"538",NA,"2023 Bahia","","Thaciano","BRA","MF,FW","27",32.1,1083,1046,32,25,2,7,21,3,0,0,0,0,880,5,11,"https://fbref.com/en/players/139113e4/Thaciano"
"539",NA,"2023 Bahia","","Kanu","BRA","DF","25",32.3,1576,1461,111,101,2,25,1,4,0,0,0,0,1411,4,8,"https://fbref.com/en/players/fefa9b9a/Kanu"
"540",NA,"2023 Bahia","","Rezende","BRA","MF,DF","28",30.1,1326,1270,53,40,2,1,11,13,0,0,0,0,1121,3,35,"https://fbref.com/en/players/dfddb0f9/Rezende"
"541",NA,"2023 Bahia","","Cauly Oliveira Souza","BRA","MF,FW","27",28.3,1384,1218,159,58,13,8,130,15,84,26,29,1,1028,7,30,"https://fbref.com/en/players/2b53f7a5/Cauly-Oliveira-Souza"
"542",NA,"2023 Bahia","","Vitor Hugo","BRA","DF","31",23.7,1045,1006,37,26,1,5,0,2,0,0,0,0,896,2,9,"https://fbref.com/en/players/f2c1300a/Vitor-Hugo"
"543",NA,"2023 Bahia","","Everaldo Stum","BRA","FW","31",24.2,473,416,55,1,2,5,21,0,0,0,0,0,296,2,13,"https://fbref.com/en/players/0ac3d7d8/Everaldo-Stum"
"544",NA,"2023 Bahia","","Nicolás Acevedo","URU","MF","23",21.9,1237,1190,46,40,3,8,11,6,0,0,0,0,1029,1,29,"https://fbref.com/en/players/6140be7b/Nicolas-Acevedo"
"545",NA,"2023 Bahia","","Gilberto","BRA","DF","29",20.6,1204,984,215,27,5,12,50,188,0,0,0,0,979,5,31,"https://fbref.com/en/players/1338e42b/Gilberto"
"546",NA,"2023 Bahia","","Ademir Santos","BRA","FW,MF","27",19.3,610,547,60,7,1,7,93,19,34,23,6,0,415,3,24,"https://fbref.com/en/players/4b7d58c2/Ademir-Santos"
"547",NA,"2023 Bahia","","Yago","BRA","MF","27",15.1,673,642,30,24,0,9,12,6,0,0,0,0,569,1,15,"https://fbref.com/en/players/e2add0e7/Yago"
"548",NA,"2023 Bahia","","Gabriel Teixeira","BRA","FW,MF","21",15.1,404,355,49,9,5,4,51,5,35,13,19,0,292,0,10,"https://fbref.com/en/players/1cb046cd/Gabriel-Teixeira"
"549",NA,"2023 Bahia","","Camilo Cándido","URU","DF","27",13.8,739,591,143,22,1,3,46,120,1,1,0,0,544,5,12,"https://fbref.com/en/players/6d4dbf54/Camilo-Candido"
"550",NA,"2023 Bahia","","Gabriel","BRA","DF","21",10.9,517,491,26,22,0,8,0,2,0,0,0,0,407,0,3,"https://fbref.com/en/players/4fd28619/Gabriel"
"551",NA,"2023 Bahia","","David Duarte","BRA","DF","28",9.6,459,436,20,20,0,1,0,0,0,0,0,0,381,3,1,"https://fbref.com/en/players/91bf16f7/David-Duarte"
"552",NA,"2023 Bahia","","Cicinho","BUL","DF","34",8.4,384,293,88,16,0,3,23,72,0,0,0,0,305,3,17,"https://fbref.com/en/players/7cd78926/Cicinho"
"553",NA,"2023 Bahia","","Rafael Ratão","BRA","FW,MF","27",8.7,319,313,6,3,2,1,8,3,0,0,0,0,245,0,6,"https://fbref.com/en/players/40ef7347/Rafael-Ratao"
"554",NA,"2023 Bahia","","Vinicius Mingotti","BRA","FW","23",7.3,85,67,18,0,0,0,0,0,0,0,0,0,64,0,0,"https://fbref.com/en/players/2e0ed651/Vinicius-Mingotti"
"555",NA,"2023 Bahia","","Vítor Jacaré","BRA","DF,MF","23",9.5,469,379,88,14,1,5,55,67,7,3,2,0,333,2,14,"https://fbref.com/en/players/fb5254bd/Vitor-Jacare"
"556",NA,"2023 Bahia","","Jhoanner Chávez","ECU","DF,MF","20",6.5,334,269,65,5,0,0,15,60,0,0,0,0,258,0,10,"https://fbref.com/en/players/649b57e9/Jhoanner-Chavez"
"557",NA,"2023 Bahia","","Luciano Juba","BRA","DF,MF","23",7.2,365,275,88,25,0,0,50,40,23,10,11,0,258,2,14,"https://fbref.com/en/players/c2abc321/Luciano-Juba"
"558",NA,"2023 Bahia","","Matheus Bahia","BRA","DF,MF","23",5.5,269,216,52,3,1,2,19,48,1,0,0,0,187,1,9,"https://fbref.com/en/players/33e3c4e5/Matheus-Bahia"
"559",NA,"2023 Bahia","","Kayky Chagas","BRA","FW,MF","19",4.6,144,131,13,0,1,0,12,1,12,7,0,1,109,0,5,"https://fbref.com/en/players/17734ea0/Kayky-Chagas"
"560",NA,"2023 Bahia","","Ryan Carlos","BRA","DF","20",6.4,408,347,60,6,0,4,34,54,0,0,0,0,311,1,18,"https://fbref.com/en/players/db014654/Ryan-Carlos"
"561",NA,"2023 Bahia","","Raul Bicalho","BRA","DF","23",3.6,197,190,7,5,0,4,0,2,0,0,0,0,165,0,0,"https://fbref.com/en/players/79af412b/Raul-Bicalho"
"562",NA,"2023 Bahia","","Arthur Sales","BRA","FW,MF","20",3.2,124,110,14,0,1,0,3,1,3,1,0,0,97,0,4,"https://fbref.com/en/players/d29e335c/Arthur-Sales"
"563",NA,"2023 Bahia","","Lucas Mugni","ARG","MF,FW","31",4,210,190,20,11,0,0,20,2,5,2,1,0,154,0,5,"https://fbref.com/en/players/f87818d3/Lucas-Mugni"
"564",NA,"2023 Bahia","","Léo Cittadini","BRA","MF","28",1.5,93,90,3,3,0,0,1,0,0,0,0,0,81,0,1,"https://fbref.com/en/players/68410185/Leo-Cittadini"
"565",NA,"2023 Bahia","","André","BRA","DF","19",1.4,79,65,14,0,0,0,9,14,0,0,0,0,63,0,1,"https://fbref.com/en/players/bfe1565f/Andre"
"566",NA,"2023 Bahia","","Danilo Fernandes","BRA","GK","34",0.4,14,9,5,1,0,0,0,0,0,0,0,0,9,0,0,"https://fbref.com/en/players/ed05acdc/Danilo-Fernandes"
"567",NA,"2023 Bahia","","Diego Rosa","BRA","MF,DF","20",2.7,140,127,13,8,1,3,6,3,2,1,1,0,110,0,3,"https://fbref.com/en/players/c66a2173/Diego-Rosa"
"568",NA,"2023 Bahia","","Danielzinho","BRA","FW,MF","27",0.9,83,79,3,1,3,0,3,0,2,1,0,0,68,1,1,"https://fbref.com/en/players/832ab167/Danielzinho"
"569",NA,"2023 Bahia","","Mateus Claus","BRA","GK","28",0.6,12,5,7,2,0,0,0,0,0,0,0,0,11,0,0,"https://fbref.com/en/players/03103191/Mateus-Claus"
"570",NA,"2023 Bahia","","Marcos Victor","BRA","DF","21",0.1,10,8,2,0,0,0,0,2,0,0,0,0,10,0,0,"https://fbref.com/en/players/d714fc5a/Marcos-Victor"
"571",NA,"2023 Bahia","","Patrick Verhon","BRA","FW","18",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5cbc1b16/Patrick-Verhon"
"572",NA,"2023 Santos","Série A","João Paulo","BRA","GK","27",35.7,914,533,380,108,0,6,0,0,0,0,0,0,611,1,0,"https://fbref.com/en/players/d0102ca0/Joao-Paulo"
"573",NA,"2023 Santos","Série A","Joaquim","BRA","DF","24",30.3,1195,1142,44,33,0,13,7,11,0,0,0,0,860,9,18,"https://fbref.com/en/players/69e5e199/Joaquim"
"574",NA,"2023 Santos","Série A","Marcos Leonardo","BRA","FW","19",28.8,425,356,69,1,5,2,11,1,0,0,0,0,313,0,17,"https://fbref.com/en/players/3f47ebce/Marcos-Leonardo"
"575",NA,"2023 Santos","Série A","Lucas Lima","BRA","MF,FW","32",24.5,1183,977,198,89,7,19,136,21,85,28,36,0,912,8,33,"https://fbref.com/en/players/49d03337/Lucas-Lima"
"576",NA,"2023 Santos","Série A","Messias","BRA","DF","28",26.6,852,829,19,18,0,5,0,1,0,0,0,0,640,4,2,"https://fbref.com/en/players/70bb3170/Messias"
"577",NA,"2023 Santos","Série A","Rodrigo Fernández","URU","MF","27",22.4,899,851,46,44,0,21,7,2,0,0,0,0,709,2,10,"https://fbref.com/en/players/617ee116/Rodrigo-Fernandez"
"578",NA,"2023 Santos","Série A","Lucas Braga","BRA","DF,FW","26",22.1,663,517,144,16,1,1,39,127,0,0,0,0,518,2,21,"https://fbref.com/en/players/8a0a73ad/Lucas-Braga"
"579",NA,"2023 Santos","Série A","Jean Lucas","BRA","MF","24",20.1,951,835,112,55,6,14,80,11,46,19,20,0,768,4,30,"https://fbref.com/en/players/a99138af/Jean-Lucas"
"580",NA,"2023 Santos","Série A","Dodi","BRA","MF","26",19.1,524,480,44,31,1,1,17,2,9,2,4,0,437,0,12,"https://fbref.com/en/players/2830b8f7/Dodi"
"581",NA,"2023 Santos","Série A","Stiven Mendoza","COL","FW,MF","30",18.6,613,585,24,5,1,3,51,17,2,0,2,0,464,4,31,"https://fbref.com/en/players/e68f2cb4/Stiven-Mendoza"
"582",NA,"2023 Santos","Série A","Dodô","BRA","DF","30",15.8,835,703,127,19,0,0,30,108,0,0,0,0,684,5,15,"https://fbref.com/en/players/99931185/Dodo"
"583",NA,"2023 Santos","Série A","Yeferson Soteldo","VEN","FW,MF","25",17.3,608,544,61,34,2,4,95,6,17,7,8,0,442,3,26,"https://fbref.com/en/players/bbb6c951/Yeferson-Soteldo"
"584",NA,"2023 Santos","Série A","Tomás Rincón","VEN","MF","35",13.2,578,543,33,26,3,5,7,6,0,0,0,0,492,2,6,"https://fbref.com/en/players/f1cfc209/Tomas-Rincon"
"585",NA,"2023 Santos","Série A","João Othavio Basso","BRA","DF","26",12.8,647,620,27,24,0,4,2,3,0,0,0,0,530,0,3,"https://fbref.com/en/players/86c79c42/Joao-Othavio-Basso"
"586",NA,"2023 Santos","Série A","Gabriel Inocêncio","BRA","DF","28",14.2,710,561,145,7,0,0,33,137,1,0,0,0,539,4,8,"https://fbref.com/en/players/8d62d985/Gabriel-Inocencio"
"587",NA,"2023 Santos","Série A","Kevyson","BRA","DF","18",10.8,439,351,86,6,0,0,46,80,0,0,0,0,306,2,22,"https://fbref.com/en/players/1115f8aa/Kevyson"
"588",NA,"2023 Santos","Série A","João Lucas","BRA","DF","24",9,411,314,95,7,0,0,39,87,1,0,0,0,274,2,21,"https://fbref.com/en/players/289dc81e/Joao-Lucas"
"589",NA,"2023 Santos","Série A","Nonato","BRA","MF","24",7.3,251,248,3,2,0,1,2,1,0,0,0,0,206,0,7,"https://fbref.com/en/players/b91a6912/Nonato"
"590",NA,"2023 Santos","Série A","Lucas","BRA","DF","21",6.8,341,274,66,9,0,0,13,57,0,0,0,0,260,1,11,"https://fbref.com/en/players/5d68f5b2/Lucas"
"591",NA,"2023 Santos","Série A","Nathan","BRA","DF","21",5.5,228,174,54,3,0,0,13,51,0,0,0,0,178,0,7,"https://fbref.com/en/players/9fb6420e/Nathan"
"592",NA,"2023 Santos","Série A","Julio Furch","ARG","FW,MF","33",6.8,194,185,8,1,0,1,7,0,0,0,0,0,126,1,8,"https://fbref.com/en/players/84d35e44/Julio-Furch"
"593",NA,"2023 Santos","Série A","Ângelo Borges","BRA","FW,MF","18",6,172,167,3,0,2,0,8,3,0,0,0,0,122,2,8,"https://fbref.com/en/players/737945d9/Angelo-Borges"
"594",NA,"2023 Santos","Série A","Alex","BRA","DF","23",5.1,244,237,7,7,0,1,0,0,0,0,0,0,221,0,2,"https://fbref.com/en/players/7367baf7/Alex"
"595",NA,"2023 Santos","Série A","Deivid Washington","BRA","FW","17",4.7,79,69,8,1,0,0,0,0,0,0,0,0,57,2,3,"https://fbref.com/en/players/95bd120d/Deivid-Washington"
"596",NA,"2023 Santos","Série A","Guilherme Camacho","BRA","MF","32",5,257,235,19,18,2,1,4,0,1,0,0,0,215,3,4,"https://fbref.com/en/players/61a6775b/Guilherme-Camacho"
"597",NA,"2023 Santos","Série A","Maximiliano Silvera","URU","MF,FW","25",5,124,122,2,0,0,0,2,1,0,0,0,0,94,0,5,"https://fbref.com/en/players/e3b9cc57/Maximiliano-Silvera"
"598",NA,"2023 Santos","Série A","Eduardo Gabriel","BRA","DF","26",3,106,98,8,7,0,0,0,1,0,0,0,0,89,0,3,"https://fbref.com/en/players/aed65960/Eduardo-Gabriel"
"599",NA,"2023 Santos","Série A","Daniel Ruiz Rivera","COL","FW,MF","21",2.7,104,88,15,3,0,1,19,1,11,2,9,0,68,1,7,"https://fbref.com/en/players/65766650/Daniel-Ruiz-Rivera"
"600",NA,"2023 Santos","Série A","Vladimir","BRA","GK","33",2.3,54,31,22,4,0,0,0,0,0,0,0,0,37,1,0,"https://fbref.com/en/players/bbae502c/Vladimir"
"601",NA,"2023 Santos","Série A","Sandry","BRA","MF","20",2.1,106,101,5,3,0,5,8,0,2,0,0,0,85,0,3,"https://fbref.com/en/players/8ceeabef/Sandry"
"602",NA,"2023 Santos","Série A","Alison","BRA","MF","29",1.5,63,63,0,0,0,0,0,0,0,0,0,0,51,0,1,"https://fbref.com/en/players/d39b373b/Alison"
"603",NA,"2023 Santos","Série A","Luan Dias","BRA","MF,FW","25",2.1,61,50,11,6,0,0,11,0,4,1,2,0,39,0,3,"https://fbref.com/en/players/a342ce1e/Luan-Dias"
"604",NA,"2023 Santos","Série A","Júnior Caiçara","BRA","DF","33",1.9,131,108,23,2,0,0,15,19,2,1,1,0,101,0,5,"https://fbref.com/en/players/038aa94a/Junior-Caicara"
"605",NA,"2023 Santos","Série A","Lucas Barbosa","BRA","FW,MF","21",1.1,40,40,0,0,0,1,2,0,0,0,0,0,16,0,0,"https://fbref.com/en/players/a28eac7e/Lucas-Barbosa"
"606",NA,"2023 Santos","Série A","Felipe Jonatan","BRA","DF","24",1,81,72,9,0,0,0,7,9,0,0,0,0,69,0,2,"https://fbref.com/en/players/0102ca7f/Felipe-Jonatan"
"607",NA,"2023 Santos","Série A","Alfredo Morelos","COL","FW,MF","26",0.9,44,43,0,0,0,1,1,0,0,0,0,0,31,1,2,"https://fbref.com/en/players/ef88f778/Alfredo-Morelos"
"608",NA,"2023 Santos","Série A","Bruno Mezenga","BRA","FW,MF","34",1.9,76,68,8,0,0,0,0,0,0,0,0,0,50,0,5,"https://fbref.com/en/players/4f70cc69/Bruno-Mezenga"
"609",NA,"2023 Santos","Série A","Weslley Patati","BRA","FW,MF","19",1.5,65,58,4,1,1,2,8,1,2,1,0,0,47,3,3,"https://fbref.com/en/players/0df16cd7/Weslley-Patati"
"610",NA,"2023 Santos","Série A","Maicon","BRA","DF","34",0.5,17,17,0,0,0,0,0,0,0,0,0,0,12,0,0,"https://fbref.com/en/players/2a8683b9/Maicon"
"611",NA,"2023 Santos","Série A","Ed Carlos","BRA","MF,FW","21",0.4,41,37,4,2,0,0,2,1,1,1,0,0,34,0,1,"https://fbref.com/en/players/e93e479e/Ed-Carlos"
"612",NA,"2023 Santos","Série A","Miguel Terceros","BOL","MF,FW","18",0.4,18,15,3,1,0,0,2,0,2,2,0,0,15,0,1,"https://fbref.com/en/players/d66ed604/Miguel-Terceros"
"613",NA,"2023 Santos","Série A","Jair Paula","BRA","DF","17",0.4,17,17,0,0,0,0,0,0,0,0,0,0,13,0,0,"https://fbref.com/en/players/ac31d35e/Jair-Paula"
"614",NA,"2023 Santos","Série A","Vinicius","BRA","MF","23",0.3,6,5,1,1,0,0,0,0,0,0,0,0,2,0,0,"https://fbref.com/en/players/ab3ef9c4/Vinicius"
"615",NA,"2023 Santos","Série A","Cadu","BRA","DF","20",0.2,11,8,3,0,0,0,1,3,0,0,0,0,8,0,1,"https://fbref.com/en/players/a2e69531/Cadu"
"616",NA,"2023 Santos","Série A","Ivonei","BRA","MF","20",0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,"https://fbref.com/en/players/16c7086d/Ivonei"
"617",NA,"2023 Santos","Série A","Luiz Felipe","BRA","DF","29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/746c8624/Luiz-Felipe"
"618",NA,"2023 Goiás","Série A","Tadeu","BRA","GK","30",35,1205,759,436,143,0,7,0,0,0,0,0,0,837,10,1,"https://fbref.com/en/players/8445554f/Tadeu"
"619",NA,"2023 Goiás","Série A","Maguinho","BRA","DF","30",31.7,1229,969,258,11,2,7,57,247,0,0,0,0,866,2,35,"https://fbref.com/en/players/d1c855c5/Maguinho"
"620",NA,"2023 Goiás","Série A","Bruno Melo","BRA","DF","30",32.1,1436,1343,86,71,0,19,4,7,0,0,0,0,1237,7,12,"https://fbref.com/en/players/41ee21ae/Bruno-Melo"
"621",NA,"2023 Goiás","Série A","Everton Morelli","BRA","MF","25",28.7,979,931,45,29,2,5,16,14,0,0,0,0,796,3,22,"https://fbref.com/en/players/487bfa9b/Everton-Morelli"
"622",NA,"2023 Goiás","Série A","Lucas Halter","BRA","DF","22",28.7,1229,1163,58,49,1,10,4,2,0,0,0,0,1010,8,12,"https://fbref.com/en/players/7aa882a2/Lucas-Halter"
"623",NA,"2023 Goiás","Série A","Willian","BRA","MF","29",24.4,1050,1012,35,32,2,9,2,3,0,0,0,0,885,3,12,"https://fbref.com/en/players/96f82d0a/Willian"
"624",NA,"2023 Goiás","Série A","Guilherme","BRA","MF","31",20.6,918,729,187,74,3,9,153,16,93,59,24,8,684,2,15,"https://fbref.com/en/players/9e61c019/Guilherme"
"625",NA,"2023 Goiás","Série A","Julián Palacios","ARG","FW,MF","23",18.1,596,496,93,30,10,1,88,25,33,8,24,0,420,7,20,"https://fbref.com/en/players/37dfd961/Julian-Palacios"
"626",NA,"2023 Goiás","Série A","Anderson","BRA","FW,MF","24",14.3,484,472,9,4,4,2,19,3,2,1,1,0,360,3,26,"https://fbref.com/en/players/4242a0a1/Anderson"
"627",NA,"2023 Goiás","Série A","Sander","BRA","DF","32",17.1,1004,757,239,33,1,2,111,174,32,3,27,0,755,8,22,"https://fbref.com/en/players/3c16ca6c/Sander"
"628",NA,"2023 Goiás","Série A","Hugo","BRA","DF","25",15.8,737,567,165,19,2,7,46,141,5,1,4,0,517,5,19,"https://fbref.com/en/players/bd2593f3/Hugo"
"629",NA,"2023 Goiás","Série A","Allano","BRA","FW","27",13.7,421,408,10,2,6,2,13,6,2,0,0,0,307,3,19,"https://fbref.com/en/players/9c1245f8/Allano"
"630",NA,"2023 Goiás","Série A","Vinícius","BRA","FW","29",13,496,473,21,2,0,11,55,12,4,4,0,0,326,2,24,"https://fbref.com/en/players/b6bd2b80/Vinicius"
"631",NA,"2023 Goiás","Série A","Zé Ricardo","BRA","MF","23",11.9,669,620,41,36,3,12,4,5,0,0,0,0,555,8,10,"https://fbref.com/en/players/22b85604/Ze-Ricardo"
"632",NA,"2023 Goiás","Série A","João Magno","BRA","FW","25",10.9,156,134,21,0,1,0,3,0,0,0,0,0,99,1,7,"https://fbref.com/en/players/d173dcd7/Joao-Magno"
"633",NA,"2023 Goiás","Série A","Dieguinho","BRA","DF,FW","27",12,545,462,81,14,1,6,27,59,8,0,8,0,436,2,9,"https://fbref.com/en/players/7e5a7340/Dieguinho"
"634",NA,"2023 Goiás","Série A","Sidimar","BRA","DF","30",11.2,385,359,25,21,0,4,1,0,0,0,0,0,329,1,1,"https://fbref.com/en/players/080fc1f0/Sidimar"
"635",NA,"2023 Goiás","Série A","Matheus Peixoto","BRA","FW","27",9.8,156,134,20,0,1,0,3,0,0,0,0,0,111,2,6,"https://fbref.com/en/players/05160796/Matheus-Peixoto"
"636",NA,"2023 Goiás","Série A","Matheus Babi","BRA","FW","25",9.8,177,157,20,0,0,3,1,0,0,0,0,0,124,0,6,"https://fbref.com/en/players/f48cff2c/Matheus-Babi"
"637",NA,"2023 Goiás","Série A","Raphael Guzzo","POR","MF","28",6.4,313,289,23,8,1,2,11,11,4,1,3,0,264,1,7,"https://fbref.com/en/players/2f002854/Raphael-Guzzo"
"638",NA,"2023 Goiás","Série A","Luis Oyama","BRA","MF","26",6.2,237,232,5,5,1,4,2,0,0,0,0,0,195,0,5,"https://fbref.com/en/players/ed0c094b/Luis-Oyama"
"639",NA,"2023 Goiás","Série A","Bruno Araújo dos Santos","BRA","DF","29",5,217,155,61,2,0,3,7,59,0,0,0,0,166,1,6,"https://fbref.com/en/players/92831068/Bruno-Araujo-dos-Santos"
"640",NA,"2023 Goiás","Série A","EDU","BRA","DF","22",4.8,222,211,10,6,0,0,1,1,0,0,0,0,188,1,1,"https://fbref.com/en/players/01dc4e41/EDU"
"641",NA,"2023 Goiás","Série A","Diego Gonçalves","BRA","FW,MF","28",4,115,106,7,1,1,3,6,1,2,0,0,0,87,2,2,"https://fbref.com/en/players/c707fc37/Diego-Goncalves"
"642",NA,"2023 Goiás","Série A","Alesson","BRA","FW,MF","23",7.3,214,197,14,2,0,2,23,8,3,2,0,0,130,3,20,"https://fbref.com/en/players/611e984e/Alesson"
"643",NA,"2023 Goiás","Série A","Marcelo Rangel","BRA","GK","34",3,81,43,38,9,0,0,0,0,0,0,0,0,58,0,1,"https://fbref.com/en/players/c293dc73/Marcelo-Rangel"
"644",NA,"2023 Goiás","Série A","Apodi","BRA","FW,MF","36",4.2,58,52,6,0,0,0,6,3,0,0,0,0,35,0,3,"https://fbref.com/en/players/affbe6bc/Apodi"
"645",NA,"2023 Goiás","Série A","Higor","BRA","MF","28",2.5,101,100,1,1,1,0,1,0,0,0,0,0,87,0,1,"https://fbref.com/en/players/fb8b684d/Higor"
"646",NA,"2023 Goiás","Série A","Pedro Oliveira","BRA","FW,MF","18",2.2,39,36,3,0,0,0,1,0,0,0,0,0,31,0,3,"https://fbref.com/en/players/089b56d8/Pedro-Oliveira"
"647",NA,"2023 Goiás","Série A","Matheus Santos","BRA","FW,MF","24",2.2,70,62,8,1,1,1,6,7,0,0,0,0,50,0,5,"https://fbref.com/en/players/48125180/Matheus-Santos"
"648",NA,"2023 Goiás","Série A","Gabriel Novaes","BRA","FW","23",1.1,18,15,3,0,0,0,0,0,0,0,0,0,13,0,1,"https://fbref.com/en/players/297a324a/Gabriel-Novaes"
"649",NA,"2023 Goiás","Série A","Dodô","BRA","MF,FW","21",3.6,152,128,23,9,0,0,22,1,13,5,8,0,120,1,4,"https://fbref.com/en/players/7676dd35/Dodo"
"650",NA,"2023 Goiás","Série A","Philippe Costa","BRA","FW","22",1.2,18,17,1,0,0,1,0,0,0,0,0,0,16,0,0,"https://fbref.com/en/players/c19505b4/Philippe-Costa"
"651",NA,"2023 Goiás","Série A","Breno Herculano","BRA","FW,MF","23",0.9,14,12,2,0,0,0,1,0,0,0,0,0,8,0,1,"https://fbref.com/en/players/83b2c094/Breno-Herculano"
"652",NA,"2023 Goiás","Série A","Xavier","BRA","DF","22",0.7,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/1b15b3d9/Xavier"
"653",NA,"2023 Goiás","Série A","Lucas Emmanuel","BRA","FW","22",0.6,8,8,0,0,0,0,0,0,0,0,0,0,3,0,0,"https://fbref.com/en/players/08d236fc/Lucas-Emmanuel"
"654",NA,"2023 Goiás","Série A","Mina","BRA","DF","19",0.5,17,17,0,0,0,0,0,0,0,0,0,0,11,0,0,"https://fbref.com/en/players/85064762/Mina"
"655",NA,"2023 Goiás","Série A","Simioni","BRA","MF","19",0.5,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,"https://fbref.com/en/players/12f1e5e8/Simioni"
"656",NA,"2023 Goiás","Série A","Fellipe Bastos","BRA","MF","32",0.4,14,10,4,4,0,0,2,0,0,0,0,0,12,0,0,"https://fbref.com/en/players/9b99eae0/Fellipe-Bastos"
"657",NA,"2023 Goiás","Série A","Halerrandrio dos Santos","BRA","MF","16",0.3,3,2,1,1,0,0,2,0,0,0,0,0,1,0,0,"https://fbref.com/en/players/7bfa8ce5/Halerrandrio-dos-Santos"
"658",NA,"2023 Goiás","Série A","Denzel","BRA","FW","20",0.3,6,6,0,0,0,0,0,0,0,0,0,0,4,0,2,"https://fbref.com/en/players/bbcdf171/Denzel"
"659",NA,"2023 Goiás","Série A","Jhonny Lucas","BRA","MF","22",0.2,9,9,0,0,0,0,1,0,0,0,0,0,6,0,0,"https://fbref.com/en/players/a800ccee/Jhonny-Lucas"
"660",NA,"2023 Coritiba","","Gabriel","BRA","GK","30",30.7,1002,649,349,93,0,2,0,0,0,0,0,0,663,4,0,"https://fbref.com/en/players/f93ed0df/Gabriel"
"661",NA,"2023 Coritiba","","Robson","BRA","MF,FW","31",26.1,722,685,31,8,9,3,53,12,5,2,1,0,457,6,21,"https://fbref.com/en/players/e29eff7a/Robson"
"662",NA,"2023 Coritiba","","Natanael","BRA","DF","21",27.8,1224,912,312,18,0,0,77,288,6,2,4,0,944,0,37,"https://fbref.com/en/players/0b618504/Natanael"
"663",NA,"2023 Coritiba","","Marcelino Moreno","ARG","MF","28",25.6,971,787,172,61,12,6,157,27,79,46,23,0,712,12,21,"https://fbref.com/en/players/058c938c/Marcelino-Moreno"
"664",NA,"2023 Coritiba","","Bruno Gomes","BRA","MF","21",24.4,901,824,68,39,3,4,30,6,19,8,7,0,682,9,18,"https://fbref.com/en/players/76f2bbf8/Bruno-Gomes"
"665",NA,"2023 Coritiba","","Benjamín Kuscevic","CHI","DF","26",22.5,952,894,55,50,0,13,2,4,0,0,0,0,782,3,6,"https://fbref.com/en/players/9edddc34/Benjamin-Kuscevic"
"666",NA,"2023 Coritiba","","Henrique","BRA","DF","36",22.5,726,685,39,35,1,1,0,1,0,0,0,0,643,2,0,"https://fbref.com/en/players/429163de/Henrique"
"667",NA,"2023 Coritiba","","Jamerson","BRA","DF,FW","24",21,923,723,200,12,0,3,61,182,6,5,1,0,706,0,25,"https://fbref.com/en/players/7910d817/Jamerson"
"668",NA,"2023 Coritiba","","Sebastián Gómez","COL","MF","26",15.9,544,516,24,12,0,2,14,7,5,5,0,0,455,4,8,"https://fbref.com/en/players/233de573/Sebastian-Gomez"
"669",NA,"2023 Coritiba","","Victor Luis","BRA","DF","29",17.4,867,667,196,42,0,7,68,137,17,14,3,0,646,4,15,"https://fbref.com/en/players/cc68c4d3/Victor-Luis"
"670",NA,"2023 Coritiba","","Matheus Bianqui","BRA","MF","25",15.8,466,448,17,10,2,9,9,6,0,0,0,0,329,1,18,"https://fbref.com/en/players/9da67b35/Matheus-Bianqui"
"671",NA,"2023 Coritiba","","Andrey Ramos do Nascimento","BRA","MF","24",12.5,705,661,43,28,2,6,27,3,12,7,3,0,607,1,10,"https://fbref.com/en/players/eb55ab5a/Andrey-Ramos-do-Nascimento"
"672",NA,"2023 Coritiba","","Willian Farias","BRA","MF","33",10.7,452,438,14,12,1,3,1,2,0,0,0,0,384,0,8,"https://fbref.com/en/players/d1fcff2f/Willian-Farias"
"673",NA,"2023 Coritiba","","Thalisson Gabriel","BRA","DF","21",10.5,464,446,17,15,0,3,1,2,0,0,0,0,380,1,5,"https://fbref.com/en/players/e494b1e4/Thalisson-Gabriel"
"674",NA,"2023 Coritiba","","Islam Slimani","ALG","FW","34",9.1,216,188,26,0,0,1,2,0,0,0,0,0,157,2,6,"https://fbref.com/en/players/ffec9769/Islam-Slimani"
