"","Season","Squad","Comp","Player","Nation","Pos","Age","MP","Min_Playing_Time","Mn_per_MP_Playing_Time","Min_percent_Playing_Time","Mins_Per_90_Playing_Time","Starts_Starts","Mn_per_Start_Starts","Compl_Starts","Subs_Subs","Mn_per_Sub_Subs","unSub_Subs","PPM_Team_Success","onG_Team_Success","onGA_Team_Success","Plus_Minus_Team_Success","Plus_Minus90_Team_Success","On_minus_Off_Team_Success","onxG_Team_Success_xG_","onxGA_Team_Success_xG","xGPlus_Minus_Team_Success_xG","xGPlus_Minus90_Team_Success_xG","On_minus_Off_Team_Success_xG","PlayerURL","MP_Playing_Time"
"1",NA,"2023 Palmeiras","Série A","Wéverton","BRA","GK","35",35,3150,90,92.1,35,35,90,35,0,NA,0,1.91,62,30,32,0.91,1.25,53.5,34.7,18.8,0.54,0.85,"https://fbref.com/en/players/81be82e9/Weverton",NA
"2",NA,"2023 Palmeiras","Série A","Gustavo Gómez","PAR","DF","29",32,2760,86,80.7,30.7,32,86,29,0,NA,0,1.72,49,29,20,0.65,-0.85,45.8,31.1,14.7,0.48,0.04,"https://fbref.com/en/players/d5ce52a5/Gustavo-Gomez",NA
"3",NA,"2023 Palmeiras","Série A","Zé Rafael","BRA","MF","29",31,2565,83,75,28.5,31,83,15,0,NA,0,1.97,48,22,26,0.91,0.39,41.6,25.7,15.9,0.56,0.35,"https://fbref.com/en/players/634b1413/Ze-Rafael",NA
"4",NA,"2023 Palmeiras","Série A","Raphael Veiga","BRA","MF","27",31,2453,79,71.7,27.3,30,81,8,1,32,0,2,48,20,28,1.03,0.75,40.2,23.2,17,0.62,0.54,"https://fbref.com/en/players/6e5a3bc7/Raphael-Veiga",NA
"5",NA,"2023 Palmeiras","Série A","Joaquín Piquerez","URU","DF","24",29,2526,87,73.9,28.1,29,87,25,0,NA,1,2.07,54,22,32,1.14,1.24,42.4,23.8,18.6,0.66,0.74,"https://fbref.com/en/players/46009f44/Joaquin-Piquerez",NA
"6",NA,"2023 Palmeiras","Série A","Mayke","BRA","DF,FW","30",33,2498,76,73,27.8,28,85,19,5,23,0,1.88,44,21,23,0.83,0.05,39.6,25.4,14.3,0.51,0.16,"https://fbref.com/en/players/47431289/Mayke",NA
"7",NA,"2023 Palmeiras","Série A","Murilo Cerqueira","BRA","DF","25",25,2165,87,63.3,24.1,24,89,22,1,19,2,1.96,43,23,20,0.83,0.04,35.1,24.6,10.6,0.44,-0.08,"https://fbref.com/en/players/10fe831e/Murilo-Cerqueira",NA
"8",NA,"2023 Palmeiras","Série A","Artur","BRA","FW","24",31,1896,61,55.4,21.1,22,76,4,9,24,4,2.06,42,16,26,1.23,0.94,31.9,15.5,16.4,0.78,0.7,"https://fbref.com/en/players/105132cd/Artur",NA
"9",NA,"2023 Palmeiras","Série A","Luan Garcia","BRA","DF","29",23,1819,79,53.2,20.2,21,86,18,2,12,12,1.91,34,17,17,0.84,0.05,30.3,21.7,8.6,0.43,-0.09,"https://fbref.com/en/players/6ebe6cc1/Luan-Garcia",NA
"10",NA,"2023 Palmeiras","Série A","Gabriel Menino","BRA","MF","22",24,1593,66,46.6,17.7,21,70,5,3,38,0,1.71,27,14,13,0.73,-0.15,22.8,14.5,8.3,0.47,0,"https://fbref.com/en/players/01819e70/Gabriel-Menino",NA
"11",NA,"2023 Palmeiras","Série A","Richard Ríos","COL","MF","22",37,1853,50,54.2,20.6,20,73,6,17,23,0,1.89,31,19,12,0.58,-0.51,30.2,23.9,6.2,0.3,-0.37,"https://fbref.com/en/players/72da065d/Richard-Rios",NA
"12",NA,"2023 Palmeiras","Série A","Rony","BRA","FW","27",30,1639,55,47.9,18.2,19,72,5,11,24,0,1.93,34,11,23,1.26,0.86,26.2,16,10.2,0.56,0.17,"https://fbref.com/en/players/bffd5e50/Rony",NA
"13",NA,"2023 Palmeiras","Série A","Endrick","BRA","FW","16",31,1558,50,45.6,17.3,18,74,4,13,18,6,1.58,29,19,10,0.58,-0.44,26.7,22.2,4.6,0.26,-0.38,"https://fbref.com/en/players/a2728fbf/Endrick",NA
"14",NA,"2023 Palmeiras","Série A","Marcos Rocha","BRA","DF","34",20,1264,63,37,14,15,79,8,5,17,8,2.2,18,8,10,0.71,-0.16,20.4,12.3,8.1,0.58,0.17,"https://fbref.com/en/players/fdd2f275/Marcos-Rocha",NA
"15",NA,"2023 Palmeiras","Série A","Breno","BRA","FW","27",31,1365,44,39.9,15.2,14,72,1,17,21,7,1.9,28,13,15,0.99,0.29,23.3,20.3,3,0.2,-0.45,"https://fbref.com/en/players/e0016d00/Breno",NA
"16",NA,"2023 Palmeiras","Série A","Dudu","BRA","FW","31",14,1076,77,31.5,12,14,77,4,0,NA,0,1.86,21,9,12,1,0.27,18.6,9,9.6,0.8,0.49,"https://fbref.com/en/players/895ef5ec/Dudu",NA
"17",NA,"2023 Palmeiras","Série A","Vanderlan","BRA","DF","20",14,909,65,26.6,10.1,9,88,8,5,23,23,1.29,13,11,2,0.2,-0.84,15.9,15.6,0.3,0.03,-0.59,"https://fbref.com/en/players/bd8432ff/Vanderlan",NA
"18",NA,"2023 Palmeiras","Série A","Jhonatan Jowjow","BRA","MF,FW","20",20,891,45,26.1,9.9,8,81,6,12,20,15,1.81,17,13,4,0.4,-0.56,15.1,15.7,-0.6,-0.06,-0.72,"https://fbref.com/en/players/f82517a8/Jhonatan-Jowjow",NA
"19",NA,"2023 Palmeiras","Série A","José López","ARG","FW,MF","22",22,591,27,17.3,6.6,5,66,0,17,15,15,1.82,13,6,7,1.07,0.3,14.2,6.7,7.4,1.13,0.8,"https://fbref.com/en/players/e1426a52/Jose-Lopez",NA
"20",NA,"2023 Palmeiras","Série A","Kaiky Naves","BRA","DF,FW","20",10,526,53,15.4,5.8,5,78,2,5,27,23,1.6,11,4,7,1.2,0.45,9.5,8,1.4,0.25,-0.26,"https://fbref.com/en/players/621576f9/Kaiky-Naves",NA
"21",NA,"2023 Palmeiras","Série A","Luis Guilherme","BRA","FW,MF","16",19,576,30,16.8,6.4,4,64,0,15,21,6,1.32,11,6,5,0.78,-0.04,12.2,9.5,2.7,0.42,-0.06,"https://fbref.com/en/players/b7672d43/Luis-Guilherme",NA
"22",NA,"2023 Palmeiras","Série A","Fabinho","BRA","MF","20",24,587,24,17.2,6.5,3,73,0,21,18,14,2,12,8,4,0.61,-0.24,11.1,8.3,2.7,0.42,-0.06,"https://fbref.com/en/players/ff0e595c/Fabinho",NA
"23",NA,"2023 Palmeiras","Série A","García","BRA","DF","21",5,293,59,8.6,3.3,3,82,2,2,24,23,1.5,10,7,3,0.92,0.12,4.9,6.4,-1.4,-0.44,-1,"https://fbref.com/en/players/45d071f4/Garcia",NA
"24",NA,"2023 Palmeiras","Série A","Marcelo Lomba","BRA","GK","36",3,270,90,7.9,3,3,90,3,0,NA,35,1,2,3,-1,-0.33,-1.25,3.7,4.7,-0.9,-0.31,-0.85,"https://fbref.com/en/players/e4835e3c/Marcelo-Lomba",NA
"25",NA,"2023 Palmeiras","Série A","Kevin","BRA","FW,DF","20",7,232,33,6.8,2.6,2,56,0,5,24,17,1.29,2,3,-1,-0.39,-1.29,2.7,2.4,0.3,0.12,-0.37,"https://fbref.com/en/players/93508980/Kevin",NA
"26",NA,"2023 Palmeiras","Série A","Jailson Siqueira","BRA","MF,DF","27",8,163,20,4.8,1.8,1,65,0,7,14,19,2.25,4,3,1,0.55,-0.28,4.2,3.3,0.9,0.49,0.02,"https://fbref.com/en/players/b4819112/Jailson-Siqueira",NA
"27",NA,"2023 Palmeiras","Série A","Rafael Navarro","BRA","FW","22",3,125,42,3.7,1.4,1,68,0,2,29,9,2.33,3,3,0,0,-0.85,2.5,1.7,0.8,0.55,0.08,"https://fbref.com/en/players/4b5ab509/Rafael-Navarro",NA
"28",NA,"2023 Palmeiras","Série A","Bruno Tabata","BRA","MF,FW","25",5,124,25,3.6,1.4,1,70,0,4,14,4,1.4,0,1,-1,-0.73,-1.6,2.7,1.1,1.6,1.14,0.69,"https://fbref.com/en/players/33fdf90d/Bruno-Tabata",NA
"29",NA,"2023 Palmeiras","Série A","Ian Custódio","BRA","DF","19",1,17,17,0.5,0.2,0,NA,0,1,17,0,0,0,1,-1,-5.29,-6.14,0.1,0.5,-0.4,-2.31,-2.79,"https://fbref.com/en/players/4d92291e/Ian-Custodio",NA
"30",NA,"2023 Palmeiras","Série A","Giovani","BRA","FW","19",2,15,8,0.4,0.2,0,NA,0,2,8,3,1.5,0,1,-1,-6,-6.85,0.2,0.7,-0.6,-3.42,-3.91,"https://fbref.com/en/players/a199bd5f/Giovani",NA
"31",NA,"2023 Palmeiras","Série A","Estevão","BRA","FW","16",1,13,13,0.4,0.1,0,NA,0,1,13,2,1,0,1,-1,-6.92,-7.77,NA,NA,NA,NA,NA,"https://fbref.com/en/players/2eda11b1/Estevao",NA
"32",NA,"2023 Palmeiras","Série A","Eduard Atuesta","COL","MF","25",1,5,5,0.1,0.1,0,NA,0,1,5,3,1,0,0,0,0,-0.82,0,0,0,0,-0.47,"https://fbref.com/en/players/60990b81/Eduard-Atuesta",NA
"33",NA,"2023 Palmeiras","Série A","Kauan Santos","BRA","FW","18",1,2,2,0.1,0,0,NA,0,1,2,0,0,0,1,-1,-45,-45.84,0,0.5,-0.5,-22.72,-23.2,"https://fbref.com/en/players/472b3ddb/Kauan-Santos",NA
"34",NA,"2023 Palmeiras","Série A","Leo Azevedo","BRA","MF","18",0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/4f0e049d/Leo-Azevedo",NA
"35",NA,"2023 Palmeiras","Série A","Ney Bahia","BRA","FW","18",0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/75f3e793/Ney-Bahia",NA
"36",NA,"2023 Palmeiras","Série A","Kaique","BRA","GK","19",0,NA,NA,NA,NA,0,NA,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/df0ed5d6/Kaique",NA
"37",NA,"2023 Palmeiras","Série A","Mateus","BRA","GK","20",0,NA,NA,NA,NA,0,NA,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/e38e9ff6/Mateus",NA
"38",NA,"2023 Palmeiras","Série A","Michel","BRA","DF","19",0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/22018f21/Michel",NA
"39",NA,"2023 Palmeiras","Série A","Vinicius Silvestre","BRA","GK","28",0,NA,NA,NA,NA,0,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/1944518a/Vinicius-Silvestre",NA
"40",NA,"2023 Grêmio","","Luis Suárez","URU","FW","36",NA,2877,87,84.1,32,33,87,19,0,NA,0,1.79,53,46,7,0.22,0.22,43.9,44.6,-0.6,-0.02,0.77,"https://fbref.com/en/players/a6154613/Luis-Suarez",33
"41",NA,"2023 Grêmio","","Gabriel Chapecó","BRA","GK","22",NA,2790,90,81.6,31,31,90,31,0,NA,5,1.52,49,51,-2,-0.06,-1.35,40.3,47.1,-6.8,-0.22,-0.43,"https://fbref.com/en/players/a24714b4/Gabriel-Chapeco",31
"42",NA,"2023 Grêmio","","Franco Cristaldo","ARG","MF,FW","26",NA,2131,63,62.3,23.7,31,66,1,3,29,1,1.79,43,32,11,0.46,0.74,31.5,32.9,-1.4,-0.06,0.22,"https://fbref.com/en/players/25b26e2e/Franco-Cristaldo",34
"43",NA,"2023 Grêmio","","Reinaldo","BRA","DF","33",NA,2681,89,78.4,29.8,30,89,27,0,NA,1,1.9,52,44,8,0.27,0.39,39.6,42.6,-3,-0.1,0.18,"https://fbref.com/en/players/ab3edc87/Reinaldo",30
"44",NA,"2023 Grêmio","","Mathías Villasanti","PAR","MF","26",NA,2645,88,77.3,29.4,30,88,27,0,NA,0,2,54,43,11,0.37,0.84,38.8,42.4,-3.6,-0.12,0.08,"https://fbref.com/en/players/05b642f7/Mathias-Villasanti",30
"45",NA,"2023 Grêmio","","Walter Kannemann","ARG","DF","31",NA,2359,84,69,26.2,28,84,20,0,NA,0,1.71,41,37,4,0.15,-0.1,35.3,38.1,-2.8,-0.11,0.11,"https://fbref.com/en/players/5b37f2f8/Walter-Kannemann",28
"46",NA,"2023 Grêmio","","Bruno Fabiano Alves","BRA","DF","31",NA,2450,84,71.6,27.2,27,88,25,2,38,6,1.86,41,36,5,0.18,0,32,37.4,-5.4,-0.2,-0.2,"https://fbref.com/en/players/3e0cfaf4/Bruno-Fabiano-Alves",29
"47",NA,"2023 Grêmio","","João Pedro","BRA","DF","26",NA,2076,72,60.7,23.1,23,83,17,6,29,1,1.83,36,31,5,0.22,0.08,30,34.6,-4.6,-0.2,-0.15,"https://fbref.com/en/players/31d1ed52/Joao-Pedro",29
"48",NA,"2023 Grêmio","","Felipe Carballo","URU","MF","26",NA,1540,70,45,17.1,21,71,5,1,57,1,1.68,23,22,1,0.06,-0.23,24.1,23,1.1,0.06,0.37,"https://fbref.com/en/players/a9af351a/Felipe-Carballo",22
"49",NA,"2023 Grêmio","","Bitelo","BRA","MF,FW","23",NA,1550,82,45.3,17.2,18,85,10,1,28,0,1.74,27,21,6,0.35,0.3,25.7,22.6,3.2,0.18,0.6,"https://fbref.com/en/players/d4b69f94/Bitelo",19
"50",NA,"2023 Grêmio","","Bruno Uvini","BRA","DF","31",NA,1448,72,42.3,16.1,16,84,13,4,26,14,1.9,25,27,-2,-0.12,-0.54,21.8,27.2,-5.5,-0.34,-0.35,"https://fbref.com/en/players/ecfe4300/Bruno-Uvini",20
"51",NA,"2023 Grêmio","","João Pedro Pepê","BRA","MF","25",NA,1398,78,40.9,15.5,16,83,8,2,39,0,1.83,29,23,6,0.39,0.34,17.2,23,-5.8,-0.37,-0.39,"https://fbref.com/en/players/d75471eb/Joao-Pedro-Pepe",18
"52",NA,"2023 Grêmio","","Fábio","BRA","DF,MF","32",NA,871,58,25.5,9.7,12,65,2,3,29,10,1.88,22,16,6,0.62,0.58,12.8,11.8,0.9,0.1,0.32,"https://fbref.com/en/players/bc7b4580/Fabio",15
"53",NA,"2023 Grêmio","","João Pedro","ITA","FW","30",NA,616,44,18,6.8,10,57,0,4,12,4,2.07,11,9,2,0.29,0.13,5.3,7.9,-2.6,-0.38,-0.3,"https://fbref.com/en/players/81255c03/Joao-Pedro",14
"54",NA,"2023 Grêmio","","Everton","BRA","FW,MF","25",NA,1212,43,35.4,13.5,9,64,0,19,34,2,1.64,23,30,-7,-0.52,-1.09,17.9,24.4,-6.5,-0.48,-0.53,"https://fbref.com/en/players/3b66e70c/Everton",28
"55",NA,"2023 Grêmio","","Rodrigo Ely","BRA","DF","29",NA,665,74,19.4,7.4,8,77,6,1,46,2,2.11,16,11,5,0.68,0.61,8.2,10.8,-2.6,-0.35,-0.26,"https://fbref.com/en/players/fd47b4f2/Rodrigo-Ely",9
"56",NA,"2023 Grêmio","","Vinícius","BRA","FW","31",NA,654,47,19.1,7.3,8,68,0,6,19,0,1.86,12,13,-1,-0.14,-0.4,12.3,12,0.3,0.05,0.23,"https://fbref.com/en/players/ee01c84d/Vinicius",14
"57",NA,"2023 Grêmio","","Nathan","BRA","MF,FW","26",NA,683,34,20,7.6,7,57,0,13,22,10,1.3,10,10,0,0,-0.23,10.8,10.3,0.5,0.06,0.25,"https://fbref.com/en/players/fa00f0c9/Nathan",20
"58",NA,"2023 Grêmio","","Ferreira","BRA","FW,MF","25",NA,1145,46,33.5,12.7,6,75,1,19,37,1,1.8,26,16,10,0.79,0.9,17.3,14.7,2.6,0.21,0.52,"https://fbref.com/en/players/1414e902/Ferreira",25
"59",NA,"2023 Grêmio","","Pedro Geromel","BRA","DF","37",NA,468,67,13.7,5.2,6,76,4,1,11,0,1.86,9,8,1,0.19,0.01,5.9,7.1,-1.2,-0.23,-0.11,"https://fbref.com/en/players/78f81520/Pedro-Geromel",7
"60",NA,"2023 Grêmio","","Gustavo Martins Santos","BRA","DF,MF","20",NA,689,41,20.1,7.7,5,90,5,12,20,10,1.76,12,11,1,0.13,-0.07,11.2,12.8,-1.6,-0.21,-0.09,"https://fbref.com/en/players/ae03ce49/Gustavo-Martins-Santos",17
"61",NA,"2023 Grêmio","","Cuiabano","BRA","DF,MF","19",NA,490,45,14.3,5.4,5,77,3,6,17,14,2.27,9,10,-1,-0.18,-0.43,8.8,7.4,1.3,0.25,0.45,"https://fbref.com/en/players/7e49bdbd/Cuiabano",11
"62",NA,"2023 Grêmio","","Ronald","BRA","MF","19",NA,418,42,12.2,4.6,5,71,1,5,12,9,2,8,8,0,0,-0.21,5.8,7.4,-1.6,-0.35,-0.24,"https://fbref.com/en/players/5334ff3f/Ronald",10
"63",NA,"2023 Grêmio","","Lucas Besozzi","ARG","FW,MF","20",NA,399,33,11.7,4.4,5,46,0,7,24,10,1.58,9,11,-2,-0.45,-0.72,6.4,9.3,-2.9,-0.66,-0.58,"https://fbref.com/en/players/d8dcc840/Lucas-Besozzi",12
"64",NA,"2023 Grêmio","","Diogo Barbosa","BRA","DF","30",NA,386,64,11.3,4.3,4,90,4,2,13,1,2.17,6,5,1,0.23,0.06,5.8,6.4,-0.6,-0.13,0.01,"https://fbref.com/en/players/7b9ef26b/Diogo-Barbosa",6
"65",NA,"2023 Grêmio","","Caíque","BRA","GK","25",NA,360,90,10.5,4,4,90,4,0,NA,15,3,8,3,5,1.25,1.19,5,4.9,0.1,0.02,0.18,"https://fbref.com/en/players/49892b6e/Caique",4
"66",NA,"2023 Grêmio","","Lucas Milla","BRA","MF","20",NA,303,38,8.9,3.4,4,62,0,4,14,11,2.13,7,6,1,0.3,0.12,4.4,5.9,-1.4,-0.43,-0.32,"https://fbref.com/en/players/4718306f/Lucas-Milla",8
"67",NA,"2023 Grêmio","","Thomas Luciano","BRA","DF","21",NA,312,52,9.1,3.5,3,83,1,3,21,2,1.83,4,8,-4,-1.15,-1.47,3.7,7.1,-3.4,-0.99,-0.94,"https://fbref.com/en/players/0e624011/Thomas-Luciano",6
"68",NA,"2023 Grêmio","","Lucas Silva","BRA","MF","29",NA,222,56,6.5,2.5,3,70,0,1,12,5,1.75,3,3,0,0,-0.2,3.6,3.4,0.2,0.07,0.22,"https://fbref.com/en/players/1c646218/Lucas-Silva",4
"69",NA,"2023 Grêmio","","Nathan Fernandes","BRA","FW,MF","17",NA,378,34,11.1,4.2,2,75,0,9,25,7,2.27,9,7,2,0.48,0.33,4.2,5.5,-1.3,-0.31,-0.19,"https://fbref.com/en/players/239bbd8b/Nathan-Fernandes",11
"70",NA,"2023 Grêmio","","Adriel","BRA","GK","22",NA,180,90,5.3,2,2,90,2,0,NA,6,3,3,1,2,1,0.86,2.4,2.5,-0.2,-0.08,0.06,"https://fbref.com/en/players/11ad100a/Adriel",2
"71",NA,"2023 Grêmio","","Andre Martins","BRA","FW,MF","21",NA,368,18,10.8,4.1,1,60,0,20,15,17,1.43,6,2,4,0.98,0.89,6.3,4.7,1.5,0.38,0.58,"https://fbref.com/en/players/56224aa6/Andre-Martins",21
"72",NA,"2023 Grêmio","","Zinho","BRA","FW,MF","19",NA,244,35,7.1,2.7,1,83,0,6,27,9,1.29,4,3,1,0.37,0.2,3.5,3.4,0.1,0.05,0.21,"https://fbref.com/en/players/a698bdd2/Zinho",7
"73",NA,"2023 Grêmio","","Josué","BRA","MF","17",NA,117,29,3.4,1.3,1,82,0,3,12,2,1.5,0,3,-3,-2.31,-2.58,0.1,3.2,-3,-2.34,-2.28,"https://fbref.com/en/players/4fd72cba/Josue",4
"74",NA,"2023 Grêmio","","Brenno","BRA","GK","23",NA,90,90,2.6,1,1,90,1,0,NA,7,3,3,1,2,2,1.86,2.4,0.8,1.5,1.52,1.71,"https://fbref.com/en/players/f002e8eb/Brenno",1
"75",NA,"2023 Grêmio","","Wesley","BRA","DF","19",NA,90,90,2.6,1,1,90,1,0,NA,7,0,0,3,-3,-3,-3.27,0.1,3.2,-3.1,-3.14,-3.08,"https://fbref.com/en/players/aaa5df99/Wesley",1
"76",NA,"2023 Grêmio","","Juan Iturbe","PAR","FW,MF","29",NA,68,14,2,0.8,1,45,0,4,6,9,1.2,1,1,0,0,-0.19,0.9,0.8,0.1,0.14,0.29,"https://fbref.com/en/players/2c0fbaf5/Juan-Iturbe",5
"77",NA,"2023 Grêmio","","Luan Vieira","BRA","FW,MF","29",NA,50,10,1.5,0.6,0,NA,0,5,10,15,2,0,1,-1,-1.8,-2.01,0.3,0.8,-0.5,-0.95,-0.82,"https://fbref.com/en/players/c4f6bf06/Luan-Vieira",5
"78",NA,"2023 Grêmio","","Darlan Mendes","BRA","MF","24",NA,45,45,1.3,0.5,0,NA,0,1,45,6,3,0,0,0,0,-0.19,1.2,0.6,0.6,1.24,1.4,"https://fbref.com/en/players/a86f0d7b/Darlan-Mendes",1
"79",NA,"2023 Grêmio","","Gustavinho","BRA","FW,MF","21",NA,33,17,1,0.4,0,NA,0,2,17,14,0,0,1,-1,-2.73,-2.94,1.1,1.5,-0.4,-1.12,-0.99,"https://fbref.com/en/players/69896b0e/Gustavinho",2
"80",NA,"2023 Grêmio","","Freddy Noguera","PAR","FW","19",NA,30,30,0.9,0.3,0,NA,0,1,30,0,3,0,0,0,0,-0.19,0.1,0.3,-0.2,-0.52,-0.38,"https://fbref.com/en/players/8317e485/Freddy-Noguera",1
"81",NA,"2023 Grêmio","","Nata","BRA","FW,DF","21",NA,16,8,0.5,0.2,0,NA,0,2,8,17,3,0,0,0,0,-0.19,0.4,0.1,0.3,2.08,2.23,"https://fbref.com/en/players/b9ae93ab/Nata",2
"82",NA,"2023 Grêmio","","Lian","BRA","MF","17",NA,9,9,0.3,0.1,0,NA,0,1,9,3,3,1,0,1,10,9.84,0,0.3,-0.2,-2.39,-2.26,"https://fbref.com/en/players/d143aba5/Lian",1
"83",NA,"2023 Grêmio","","João Vitor","BRA","MF","17",NA,8,8,0.2,0.1,0,NA,0,1,8,4,0,0,1,-1,-11.25,-11.46,0.1,0.4,-0.4,-4.37,-4.24,"https://fbref.com/en/players/5b19b28b/Joao-Vitor",1
"84",NA,"2023 Grêmio","","Ronald Barcellos","BRA","FW","20",NA,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/b4a92c62/Ronald-Barcellos",0
"85",NA,"2023 Grêmio","","Gustavo Gomes","BRA","MF","17",NA,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/e504780f/Gustavo-Gomes",0
"86",NA,"2023 Grêmio","","Zé Guilherme","BRA","DF","17",NA,NA,NA,NA,NA,0,NA,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/9fd07241/Ze-Guilherme",0
"87",NA,"2023 Grêmio","","Jhonata Robert","BRA","FW","23",NA,NA,NA,NA,NA,0,NA,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/45a50a30/Jhonata-Robert",0
"88",NA,"2023 Grêmio","","Felipe Scheibig","BRA","GK","22",NA,NA,NA,NA,NA,0,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/a4d5d0b2/Felipe-Scheibig",0
"89",NA,"2023 Grêmio","","Gabriel Silva","BRA","MF","20",NA,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/5e38493a/Gabriel-Silva",0
"90",NA,"2023 Grêmio","","Viery","BRA","DF","18",NA,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/73bec74e/Viery",0
"91",NA,"2023 Atlético Mineiro","Série A","Éverson","BRA","GK","32",36,3240,90,94.7,36,36,90,36,0,NA,0,1.67,48,31,17,0.47,-1.03,43.5,38.8,4.7,0.13,-0.44,"https://fbref.com/en/players/a59c090b/Everson",NA
"92",NA,"2023 Atlético Mineiro","Série A","Paulinho","BRA","FW,MF","22",36,2991,83,87.5,33.2,35,85,17,1,24,0,1.72,43,26,17,0.51,-0.12,38.9,33.5,5.4,0.16,0.09,"https://fbref.com/en/players/53070b63/Paulinho",NA
"93",NA,"2023 Atlético Mineiro","Série A","Hulk","BRA","FW","36",34,2942,87,86,32.7,33,88,24,1,29,0,1.79,46,28,18,0.55,0.17,38.9,36.7,2.2,0.07,-0.61,"https://fbref.com/en/players/33a1f72e/Hulk",NA
"94",NA,"2023 Atlético Mineiro","Série A","Jemerson","BRA","DF","30",32,2476,77,72.4,27.5,27,87,24,5,24,3,1.69,38,26,12,0.44,-0.33,33.2,32.4,0.8,0.03,-0.45,"https://fbref.com/en/players/7cab69b5/Jemerson",NA
"95",NA,"2023 Atlético Mineiro","Série A","Guilherme Arana","BRA","DF","25",28,2385,85,69.7,26.5,27,87,23,1,23,1,1.75,38,22,16,0.6,0.26,30.9,29.7,1.2,0.05,-0.36,"https://fbref.com/en/players/2b15a82a/Guilherme-Arana",NA
"96",NA,"2023 Atlético Mineiro","Série A","Otávio","BRA","MF","28",27,2307,85,67.5,25.6,27,85,22,0,NA,5,1.85,34,21,13,0.51,-0.06,28.3,29.4,-1.2,-0.05,-0.61,"https://fbref.com/en/players/243f4a0b/Otavio",NA
"97",NA,"2023 Atlético Mineiro","Série A","Mauricio Lemos","URU","DF","27",27,2214,82,64.7,24.6,25,87,20,2,26,2,1.85,31,19,12,0.49,-0.11,31.2,24.7,6.6,0.27,0.32,"https://fbref.com/en/players/dbe5a587/Mauricio-Lemos",NA
"98",NA,"2023 Atlético Mineiro","Série A","Federico Zaracho","ARG","MF,FW","24",27,1947,72,56.9,21.6,22,82,12,5,29,0,1.81,32,19,13,0.6,0.17,28.5,21.8,6.7,0.31,0.37,"https://fbref.com/en/players/803d5265/Federico-Zaracho",NA
"99",NA,"2023 Atlético Mineiro","Série A","Cristian Pavón","ARG","FW,MF","27",33,1934,59,56.5,21.5,21,78,6,12,25,2,1.76,31,22,9,0.42,-0.25,26,23.6,2.4,0.11,-0.1,"https://fbref.com/en/players/a664b026/Cristian-Pavon",NA
"100",NA,"2023 Atlético Mineiro","Série A","Renzo Saravia","ARG","DF","29",26,1708,66,49.9,19,20,80,11,6,18,4,1.62,25,14,11,0.58,0.11,23.2,23.2,0,0,-0.3,"https://fbref.com/en/players/cf316639/Renzo-Saravia",NA
"101",NA,"2023 Atlético Mineiro","Série A","Rodrigo Battaglia","ARG","MF","31",22,1728,79,50.5,19.2,19,85,15,3,35,2,1.68,24,13,11,0.57,0.09,24.4,18.2,6.2,0.32,0.34,"https://fbref.com/en/players/d637fc22/Rodrigo-Battaglia",NA
"102",NA,"2023 Atlético Mineiro","Série A","Mariano","BRA","DF","36",22,1564,71,45.7,17.4,17,83,9,5,31,9,1.5,21,18,3,0.17,-0.65,19,17.4,1.6,0.09,-0.11,"https://fbref.com/en/players/e26f559f/Mariano",NA
"103",NA,"2023 Atlético Mineiro","Série A","Igor Gomes","BRA","MF,FW","23",29,1374,47,40.2,15.3,17,66,1,12,21,8,1.69,20,14,6,0.39,-0.22,18.1,18.6,-0.5,-0.03,-0.31,"https://fbref.com/en/players/6a7fb945/Igor-Gomes",NA
