"","Season","Squad","Comp","Player","Nation","Pos","Age","Mins_Per_90","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","PlayerURL"
"228",NA,"2023 Fluminense","Série A","Diogo Barbosa","BRA","DF","30",12.4,1,6,3,50,0.48,0.24,0.17,0.33,22,0,0,0,0.3,0.3,0.05,0.7,0.7,"https://fbref.com/en/players/7b9ef26b/Diogo-Barbosa"
"229",NA,"2023 Fluminense","Série A","David Braz","BRA","DF","35",9.6,0,10,3,30,1.04,0.31,0,0,18.7,3,0,0,0.7,0.7,0.07,-0.7,-0.7,"https://fbref.com/en/players/9313b408/David-Braz"
"230",NA,"2023 Fluminense","Série A","Thiago dos Santos","BRA","DF,MF","33",9.1,0,6,1,16.7,0.66,0.11,0,0,23,0,0,0,0.2,0.2,0.04,-0.2,-0.2,"https://fbref.com/en/players/5408d2b2/Thiago-dos-Santos"
"231",NA,"2023 Fluminense","Série A","Lelê","BRA","FW,MF","25",12.7,2,43,16,37.2,3.38,1.26,0.05,0.13,12.9,0,0,0,6,6,0.14,-4,-4,"https://fbref.com/en/players/467aed9b/Lele"
"232",NA,"2023 Fluminense","Série A","Leonardo Fernández","URU","MF,FW","24",7.3,1,24,13,54.2,3.28,1.78,0.04,0.08,28.8,5,0,1,1.5,0.7,0.03,-0.5,0.3,"https://fbref.com/en/players/a757be87/Leonardo-Fernandez"
"233",NA,"2023 Fluminense","Série A","Danielzinho","BRA","MF","27",6.8,0,5,1,20,0.74,0.15,0,0,19.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,"https://fbref.com/en/players/832ab167/Danielzinho"
"234",NA,"2023 Fluminense","Série A","Yony González","COL","FW,MF","28",6.4,1,13,5,38.5,2.03,0.78,0.08,0.2,12,0,0,0,2.1,2.1,0.16,-1.1,-1.1,"https://fbref.com/en/players/c6c88c7d/Yony-Gonzalez"
"235",NA,"2023 Fluminense","Série A","Gabriel Pirani","BRA","MF,FW","20",4.4,1,8,4,50,1.82,0.91,0.13,0.25,12.6,0,0,0,1.6,1.6,0.2,-0.6,-0.6,"https://fbref.com/en/players/17205abf/Gabriel-Pirani"
"236",NA,"2023 Fluminense","Série A","Manoel","BRA","DF","32",3.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/12748e35/Manoel"
"237",NA,"2023 Fluminense","Série A","Pedro Rangel","BRA","GK","22",2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/06dc2861/Pedro-Rangel"
"238",NA,"2023 Fluminense","Série A","Felipe Vieira","","DF","",2.3,0,3,1,33.3,1.33,0.44,0,0,16.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,"https://fbref.com/en/players/4cf81576/Felipe-Vieira"
"239",NA,"2023 Fluminense","Série A","Vitor Mendes","BRA","DF","23",1.2,0,1,1,100,0.83,0.83,0,0,7.5,0,0,0,0.1,0.1,0.11,-0.1,-0.1,"https://fbref.com/en/players/3cdbeab9/Vitor-Mendes"
"240",NA,"2023 Fluminense","Série A","Giovanni","BRA","MF,DF","21",1.1,0,4,0,0,3.75,0,0,NA,24.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,"https://fbref.com/en/players/ca91dace/Giovanni"
"241",NA,"2023 Fluminense","Série A","Vitor Eudes","BRA","GK","24",1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/b7a95ab2/Vitor-Eudes"
"242",NA,"2023 Fluminense","Série A","Justen","BRA","DF","19",0.6,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/8bbf8b33/Justen"
"243",NA,"2023 Fluminense","Série A","Alan Carvalho","CHN","MF","33",0.5,1,1,1,100,2,2,1,1,5.1,0,0,0,0.6,0.6,0.63,0.4,0.4,"https://fbref.com/en/players/ebb2d232/Alan-Carvalho"
"244",NA,"2023 Fluminense","Série A","Isaac","BRA","MF,DF","18",1.5,0,4,0,0,2.75,0,0,NA,13.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,"https://fbref.com/en/players/e43ddd61/Isaac"
"245",NA,"2023 Fluminense","Série A","João Neto","BRA","MF,DF","19",0.6,1,1,1,100,1.73,1.73,1,1,7,0,0,0,0.4,0.4,0.41,0.6,0.6,"https://fbref.com/en/players/57130d7b/Joao-Neto"
"246",NA,"2023 Fluminense","Série A","Arthur","BRA","DF,FW","18",0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/0339468c/Arthur"
"247",NA,"2023 Fluminense","Série A","Alexandre Jesus","BRA","DF","21",0.1,0,1,0,0,7.5,0,0,NA,29,0,0,0,0,0,0.03,0,0,"https://fbref.com/en/players/25a323f3/Alexandre-Jesus"
"248",NA,"2023 Fluminense","Série A","Rafael Monteiro","BRA","MF","18",0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/377fe96b/Rafael-Monteiro"
"249",NA,"2023 Athletico Paranaense","Série A","Bento","BRA","GK","23",33,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/5d699228/Bento"
"250",NA,"2023 Athletico Paranaense","Série A","Thiago Heleno","BRA","DF","34",30.9,0,19,5,26.3,0.62,0.16,0,0,10.9,0,0,0,0.8,0.8,0.04,-0.8,-0.8,"https://fbref.com/en/players/827422f9/Thiago-Heleno"
"251",NA,"2023 Athletico Paranaense","Série A","Erick","BRA","MF","25",27.8,4,56,15,26.8,2.02,0.54,0.07,0.27,13.4,0,0,0,5.4,5.4,0.1,-1.4,-1.4,"https://fbref.com/en/players/8a826636/Erick"
"252",NA,"2023 Athletico Paranaense","Série A","Vitor Bueno","BRA","MF,FW","28",23.1,5,63,17,27,2.73,0.74,0.03,0.12,26.8,11,3,3,5.3,3.1,0.05,-0.3,-1.1,"https://fbref.com/en/players/5752f96d/Vitor-Bueno"
"253",NA,"2023 Athletico Paranaense","Série A","Fernandinho","BRA","MF","37",21.5,1,15,4,26.7,0.7,0.19,0,0,27.8,0,1,1,1.2,0.4,0.03,-0.2,-0.4,"https://fbref.com/en/players/101da2b5/Fernandinho"
"254",NA,"2023 Athletico Paranaense","Série A","Agustín Canobbio","URU","FW,MF","24",23.5,3,67,29,43.3,2.85,1.23,0.04,0.1,20.1,4,0,0,5.5,5.5,0.08,-2.5,-2.5,"https://fbref.com/en/players/4f5a2f38/Agustin-Canobbio"
"255",NA,"2023 Athletico Paranaense","Série A","Tomás Cuello","ARG","MF,FW","22",22.8,0,30,8,26.7,1.31,0.35,0,0,22.4,0,0,0,1.5,1.5,0.05,-1.5,-1.5,"https://fbref.com/en/players/5c8615dd/Tomas-Cuello"
"256",NA,"2023 Athletico Paranaense","Série A","Vitor Roque","BRA","FW","17",19,12,51,23,45.1,2.68,1.21,0.24,0.52,14,0,0,0,8.8,8.8,0.17,3.2,3.2,"https://fbref.com/en/players/cb00f1e6/Vitor-Roque"
"257",NA,"2023 Athletico Paranaense","Série A","Cacá","BRA","DF","23",18.8,2,9,2,22.2,0.48,0.11,0.22,1,11.6,0,0,0,1.1,1.1,0.12,0.9,0.9,"https://fbref.com/en/players/27f4a416/Caca"
"258",NA,"2023 Athletico Paranaense","Série A","Lucas Esquivel","ARG","DF","21",18.3,0,8,2,25,0.44,0.11,0,0,22.1,3,0,0,0.2,0.2,0.03,-0.2,-0.2,"https://fbref.com/en/players/404169c2/Lucas-Esquivel"
"259",NA,"2023 Athletico Paranaense","Série A","Hugo Moura","BRA","MF","25",14.7,0,11,1,9.1,0.75,0.07,0,0,28.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3,"https://fbref.com/en/players/14100165/Hugo-Moura"
"260",NA,"2023 Athletico Paranaense","Série A","Pablo","BRA","FW","30",15.5,7,43,15,34.9,2.77,0.97,0.16,0.47,16.5,0,0,0,6.1,6.1,0.14,0.9,0.9,"https://fbref.com/en/players/1ad394c5/Pablo"
"261",NA,"2023 Athletico Paranaense","Série A","Christian","BRA","MF,FW","22",15.1,4,26,7,26.9,1.72,0.46,0.15,0.57,20.1,0,0,0,2.7,2.7,0.1,1.3,1.3,"https://fbref.com/en/players/a856b456/Christian"
"262",NA,"2023 Athletico Paranaense","Série A","Mádson","BRA","DF,MF","31",14.8,2,12,7,58.3,0.81,0.47,0.17,0.29,11.1,0,0,0,1.3,1.3,0.11,0.7,0.7,"https://fbref.com/en/players/766094be/Madson"
"263",NA,"2023 Athletico Paranaense","Série A","Bruno Zapelli","ARG","MF,FW","20",12.7,2,32,5,15.6,2.52,0.39,0.06,0.4,21.6,0,0,0,2.5,2.5,0.08,-0.5,-0.5,"https://fbref.com/en/players/a70af595/Bruno-Zapelli"
"264",NA,"2023 Athletico Paranaense","Série A","Khellven","BRA","DF","21",11.1,0,10,2,20,0.9,0.18,0,0,21,3,0,0,1,1,0.12,-1,-1,"https://fbref.com/en/players/cf18ab1b/Khellven"
"265",NA,"2023 Athletico Paranaense","Série A","Zé Ivaldo","BRA","DF","25",11.3,0,3,1,33.3,0.27,0.09,0,0,26.6,1,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/5b6e7010/Ze-Ivaldo"
"266",NA,"2023 Athletico Paranaense","Série A","Pedro Henrique","BRA","DF","27",9.5,1,7,2,28.6,0.74,0.21,0.14,0.5,15.5,0,0,0,0.6,0.6,0.08,0.4,0.4,"https://fbref.com/en/players/4322e5d7/Pedro-Henrique"
"267",NA,"2023 Athletico Paranaense","Série A","Alex Santana","BRA","MF","27",11.1,3,22,6,27.3,1.98,0.54,0.14,0.5,22.8,0,0,0,1.2,1.2,0.05,1.8,1.8,"https://fbref.com/en/players/e75dc411/Alex-Santana"
"268",NA,"2023 Athletico Paranaense","Série A","Kaique Rocha","BRA","DF","21",7.2,1,4,1,25,0.55,0.14,0.25,1,11.6,0,0,0,0.2,0.2,0.05,0.8,0.8,"https://fbref.com/en/players/b31d385e/Kaique-Rocha"
"269",NA,"2023 Athletico Paranaense","Série A","Matheus Felipe","BRA","DF","24",5.9,0,2,1,50,0.34,0.17,0,0,35.2,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/90749ab9/Matheus-Felipe"
"270",NA,"2023 Athletico Paranaense","Série A","Willian","BRA","FW,MF","36",6.4,4,17,7,41.2,2.67,1.1,0.24,0.57,16.2,0,0,0,1.9,1.9,0.11,2.1,2.1,"https://fbref.com/en/players/1f85d0c8/Willian"
"271",NA,"2023 Athletico Paranaense","Série A","Fernando","BRA","DF","23",5.3,0,2,0,0,0.38,0,0,NA,26.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/8b34d126/Fernando"
"272",NA,"2023 Athletico Paranaense","Série A","Arturo Vidal","CHI","MF","35",4.2,0,2,0,0,0.47,0,0,NA,14.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,"https://fbref.com/en/players/67cdbc0e/Arturo-Vidal"
"273",NA,"2023 Athletico Paranaense","Série A","Rômulo","BRA","FW,MF","20",5.7,0,12,3,25,2.12,0.53,0,0,15.5,0,0,0,1.5,1.5,0.13,-1.5,-1.5,"https://fbref.com/en/players/03dd053e/Romulo"
"274",NA,"2023 Athletico Paranaense","Série A","Leonardo Linck","BRA","GK","21",5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/bc30a70d/Leonardo-Linck"
"275",NA,"2023 Athletico Paranaense","Série A","David Terans","URU","MF,FW","28",4.4,0,12,2,16.7,2.75,0.46,0,0,27.5,1,0,0,0.9,0.9,0.07,-0.9,-0.9,"https://fbref.com/en/players/d3d89d8d/David-Terans"
"276",NA,"2023 Athletico Paranaense","Série A","Vinicius Kaue","BRA","DF,MF","19",3.8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/127a0681/Vinicius-Kaue"
"277",NA,"2023 Athletico Paranaense","Série A","Pedrinho","BRA","DF,MF","20",4,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/64aadf6b/Pedrinho"
"278",NA,"2023 Athletico Paranaense","Série A","Léo Cittadini","BRA","MF,FW","28",2.2,0,3,1,33.3,1.34,0.45,0,0,23,0,0,0,0.1,0.1,0.05,-0.1,-0.1,"https://fbref.com/en/players/68410185/Leo-Cittadini"
"279",NA,"2023 Athletico Paranaense","Série A","Thiago","BRA","FW,MF","22",2.5,0,4,1,25,1.61,0.4,0,0,17.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,"https://fbref.com/en/players/6adb0b79/Thiago"
"280",NA,"2023 Athletico Paranaense","Série A","Luciano Arriagada","CHI","FW,MF","20",2.1,0,4,1,25,1.89,0.47,0,0,15.9,0,0,0,0.9,0.9,0.22,-0.9,-0.9,"https://fbref.com/en/players/e198a544/Luciano-Arriagada"
"281",NA,"2023 Athletico Paranaense","Série A","Bruno Peres","BRA","DF,MF","32",1.7,0,1,0,0,0.57,0,0,NA,24.7,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/852351df/Bruno-Peres"
"282",NA,"2023 Athletico Paranaense","Série A","Marcelo Cirino","BRA","FW,MF","31",1.1,0,2,0,0,1.76,0,0,NA,10.8,0,0,0,0.4,0.4,0.19,-0.4,-0.4,"https://fbref.com/en/players/6ba81b35/Marcelo-Cirino"
"283",NA,"2023 Athletico Paranaense","Série A","Lucas Belezi","BRA","DF","19",0.5,0,1,0,0,2,0,0,NA,15.7,0,0,0,0,0,0.01,0,0,"https://fbref.com/en/players/1e4932f6/Lucas-Belezi"
"284",NA,"2023 Athletico Paranaense","Série A","Reinaldo","BRA","FW","21",0.2,0,1,0,0,5.63,0,0,NA,24.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,"https://fbref.com/en/players/7981aa31/Reinaldo"
"285",NA,"2023 Athletico Paranaense","Série A","Chiqueti","BRA","MF","17",0.2,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/c1aaf0bf/Chiqueti"
"286",NA,"2023 Athletico Paranaense","Série A","Danielzinho","BRA","FW","20",0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/10ef655f/Danielzinho"
"287",NA,"2023 Athletico Paranaense","Série A","Dudu","BRA","MF","17",0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/630a919d/Dudu"
"288",NA,"2023 Athletico Paranaense","Série A","Bryan García","ECU","MF","22",0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/7b66d351/Bryan-Garcia"
"289",NA,"2023 Internacional","Série A","Fabricio Bustos","ARG","DF","26",27.8,3,17,6,35.3,0.61,0.22,0.18,0.5,23.6,0,0,0,1,1,0.06,2,2,"https://fbref.com/en/players/82549f54/Fabricio-Bustos"
"290",NA,"2023 Internacional","Série A","Alan Patrick","BRA","MF,FW","31",27.2,4,47,12,25.5,1.73,0.44,0.06,0.25,23.2,7,1,1,4.4,3.6,0.08,-0.4,-0.6,"https://fbref.com/en/players/00672021/Alan-Patrick"
"291",NA,"2023 Internacional","Série A","Wanderson","BRA","FW,MF","28",26,7,38,20,52.6,1.46,0.77,0.18,0.35,20.6,0,0,0,4.1,4.1,0.11,2.9,2.9,"https://fbref.com/en/players/5da33b33/Wanderson"
"292",NA,"2023 Internacional","Série A","Gabriel Mercado","ARG","DF","35",24.2,0,9,1,11.1,0.37,0.04,0,0,10.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6,"https://fbref.com/en/players/bf97c188/Gabriel-Mercado"
"293",NA,"2023 Internacional","Série A","Vitão","BRA","DF","22",22.7,0,12,3,25,0.53,0.13,0,0,12.2,0,0,0,0.7,0.7,0.06,-0.7,-0.7,"https://fbref.com/en/players/d4f034db/Vitao"
"294",NA,"2023 Internacional","Série A","Renê","BRA","DF","30",25.4,1,9,2,22.2,0.35,0.08,0.11,0.5,20.2,1,0,0,0.6,0.6,0.06,0.4,0.4,"https://fbref.com/en/players/d000ffc7/Rene"
"295",NA,"2023 Internacional","Série A","Mauricio","BRA","FW,MF","21",19.6,6,45,13,28.9,2.29,0.66,0.13,0.46,20.8,1,0,0,4.8,4.8,0.11,1.2,1.2,"https://fbref.com/en/players/bf4cbc22/Mauricio"
"296",NA,"2023 Internacional","Série A","Johnny Cardoso","USA","MF","21",17.9,2,15,8,53.3,0.84,0.45,0.13,0.25,18.7,0,0,0,1.1,1.1,0.08,0.9,0.9,"https://fbref.com/en/players/7426f085/Johnny-Cardoso"
"297",NA,"2023 Internacional","Série A","Sergio Rochet","URU","GK","29",19,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/81b99b9e/Sergio-Rochet"
"298",NA,"2023 Internacional","Série A","Enner Valencia","ECU","FW","33",16,9,52,24,46.2,3.25,1.5,0.15,0.33,15,3,1,2,9,7.3,0.15,0,0.7,"https://fbref.com/en/players/fb485406/Enner-Valencia"
"299",NA,"2023 Internacional","Série A","Luiz Adriano","BRA","FW","35",14.8,3,24,11,45.8,1.62,0.74,0.13,0.27,14.4,0,0,0,2.6,2.6,0.11,0.4,0.4,"https://fbref.com/en/players/2557c196/Luiz-Adriano"
"300",NA,"2023 Internacional","Série A","Carlos de Pena","URU","MF,FW","30",15.8,2,31,9,29,1.96,0.57,0.06,0.22,23.6,4,0,0,1.4,1.4,0.04,0.6,0.6,"https://fbref.com/en/players/6b915aa1/Carlos-de-Pena"
"301",NA,"2023 Internacional","Série A","Charles Aránguiz","CHI","MF","33",14.1,0,15,1,6.7,1.07,0.07,0,0,21.4,1,0,0,1,1,0.07,-1,-1,"https://fbref.com/en/players/56413b1f/Charles-Aranguiz"
"302",NA,"2023 Internacional","Série A","Igor Gomes","BRA","DF","21",16.3,0,11,2,18.2,0.68,0.12,0,0,19.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6,"https://fbref.com/en/players/509d5b3d/Igor-Gomes"
"303",NA,"2023 Internacional","Série A","Pedro Henrique","BRA","FW,MF","32",14.1,3,36,9,25,2.55,0.64,0.06,0.22,17.2,0,1,1,4.5,3.7,0.1,-1.5,-1.7,"https://fbref.com/en/players/460976a2/Pedro-Henrique"
"304",NA,"2023 Internacional","Série A","Nicolás Hernández","COL","DF","25",14.4,0,4,0,0,0.28,0,0,NA,10,0,0,0,0.2,0.2,0.05,-0.2,-0.2,"https://fbref.com/en/players/86046c18/Nicolas-Hernandez"
"305",NA,"2023 Internacional","Série A","Romulo","BRA","MF,DF","22",13.5,1,13,3,23.1,0.96,0.22,0.08,0.33,23.5,0,0,0,1,1,0.08,0,0,"https://fbref.com/en/players/395e0e95/Romulo"
"306",NA,"2023 Internacional","Série A","Bruno Henrique","BRA","MF","33",11.7,2,19,7,36.8,1.63,0.6,0.11,0.29,25,3,0,0,1.2,1.2,0.06,0.8,0.8,"https://fbref.com/en/players/5a43b021/Bruno-Henrique"
"307",NA,"2023 Internacional","Série A","Keiller","BRA","GK","26",10,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/e38fde76/Keiller"
"308",NA,"2023 Internacional","Série A","John","BRA","GK","26",9,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/33a235af/John"
"309",NA,"2023 Internacional","Série A","Gabriel","BRA","MF","30",8.5,0,4,0,0,0.47,0,0,NA,30.7,0,0,0,0,0,0.01,0,0,"https://fbref.com/en/players/e9c0d5d8/Gabriel"
"310",NA,"2023 Internacional","Série A","Gustavo Campanharo","BRA","MF","30",7.7,0,4,3,75,0.52,0.39,0,0,28.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/96f2d977/Gustavo-Campanharo"
"311",NA,"2023 Internacional","Série A","Dalbert Henrique","BRA","DF","29",5.5,0,2,0,0,0.36,0,0,NA,23.2,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/f45f9427/Dalbert-Henrique"
"312",NA,"2023 Internacional","Série A","Matheus Dias","BRA","MF,FW","25",4.5,0,1,0,0,0.22,0,0,NA,12.9,0,0,0,0.1,0.1,0.15,-0.1,-0.1,"https://fbref.com/en/players/ddfa9005/Matheus-Dias"
"313",NA,"2023 Internacional","Série A","Rodrigo Moledo","BRA","DF","35",5.3,0,1,1,100,0.19,0.19,0,0,14.7,0,0,0,0,0,0.03,0,0,"https://fbref.com/en/players/ce536c37/Rodrigo-Moledo"
"314",NA,"2023 Internacional","Série A","Lucca Holanda","BRA","FW","19",6.1,0,12,3,25,1.96,0.49,0,0,17.2,0,0,0,0.6,0.6,0.05,-0.6,-0.6,"https://fbref.com/en/players/c3604b27/Lucca-Holanda"
"315",NA,"2023 Internacional","Série A","Alexandre Alemão","BRA","FW","24",3.8,1,14,3,21.4,3.71,0.79,0.07,0.33,14.6,0,0,0,1.2,1.2,0.09,-0.2,-0.2,"https://fbref.com/en/players/3ed2a79b/Alexandre-Alemao"
"316",NA,"2023 Internacional","Série A","Thauan Lara","BRA","DF,MF","19",3.7,0,5,1,20,1.34,0.27,0,0,27.6,1,0,0,0.1,0.1,0.02,-0.1,-0.1,"https://fbref.com/en/players/c4dba1f3/Thauan-Lara"
"317",NA,"2023 Internacional","Série A","Hugo Mallo","ESP","DF","31",3.6,0,5,0,0,1.38,0,0,NA,11.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,"https://fbref.com/en/players/cb574619/Hugo-Mallo"
"318",NA,"2023 Internacional","Série A","Gabriel Baralhas","BRA","MF","24",2.6,0,4,1,25,1.53,0.38,0,0,28.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,"https://fbref.com/en/players/b7838aad/Gabriel-Baralhas"
"319",NA,"2023 Internacional","Série A","Gabriel Barros","BRA","FW,MF","21",2,0,2,0,0,1.02,0,0,NA,16.1,0,0,0,0.3,0.3,0.14,-0.3,-0.3,"https://fbref.com/en/players/b43515ea/Gabriel-Barros"
"320",NA,"2023 Internacional","Série A","Jean Dias","BRA","FW,MF","32",3.6,1,7,2,28.6,1.96,0.56,0.14,0.5,20.3,2,0,0,1,1,0.14,0,0,"https://fbref.com/en/players/bda67c3c/Jean-Dias"
"321",NA,"2023 Internacional","Série A","João Dalla Corte","BRA","DF","16",0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/45a29731/Joao-Dalla-Corte"
"322",NA,"2023 Internacional","Série A","Estevão","BRA","MF","20",0.1,0,1,1,100,8.18,8.18,0,0,26.5,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/149f4681/Estevao"
"323",NA,"2023 Internacional","Série A","Lucas Ramos","BRA","FW","22",0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/c0163100/Lucas-Ramos"
"324",NA,"2023 Fortaleza","Série A","João Ricardo Riedi","BRA","GK","34",31.9,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/4729d71a/Joao-Ricardo-Riedi"
"325",NA,"2023 Fortaleza","Série A","Titi","BRA","DF","34",31.6,0,7,0,0,0.22,0,0,NA,18.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,"https://fbref.com/en/players/ea41ddf7/Titi"
"326",NA,"2023 Fortaleza","Série A","Caio Alexandre","BRA","MF","23",29.2,2,19,5,26.3,0.65,0.17,0.11,0.4,21.9,0,0,0,2,2,0.11,0,0,"https://fbref.com/en/players/08ac23b7/Caio-Alexandre"
"327",NA,"2023 Fortaleza","Série A","Emanuel Brítez","ARG","DF","30",30.7,0,20,3,15,0.65,0.1,0,0,17.5,0,0,0,1,1,0.05,-1,-1,"https://fbref.com/en/players/fb29d05d/Emanuel-Britez"
"328",NA,"2023 Fortaleza","Série A","Bruno Pacheco","BRA","DF","31",29.7,2,16,6,37.5,0.54,0.2,0.13,0.33,16.6,0,0,0,0.9,0.9,0.06,1.1,1.1,"https://fbref.com/en/players/9b7976e6/Bruno-Pacheco"
"329",NA,"2023 Fortaleza","Série A","Guilherme Tinga","BRA","DF","29",28.7,1,24,6,25,0.84,0.21,0.04,0.17,12,0,0,0,2,2,0.08,-1,-1,"https://fbref.com/en/players/a8331ab0/Guilherme-Tinga"
"330",NA,"2023 Fortaleza","Série A","Tomas Pochettino","ARG","MF,FW","26",22.1,2,51,20,39.2,2.31,0.9,0.04,0.1,22.4,4,0,0,2.9,2.9,0.06,-0.9,-0.9,"https://fbref.com/en/players/fb36aa6b/Tomas-Pochettino"
"331",NA,"2023 Fortaleza","Série A","Juan Martín Lucero","ARG","FW","31",23,9,52,21,40.4,2.26,0.91,0.12,0.29,16.2,0,3,3,9.2,6.8,0.13,-0.2,-0.8,"https://fbref.com/en/players/18a3f871/Juan-Martin-Lucero"
"332",NA,"2023 Fortaleza","Série A","Thiago Galhardo","BRA","FW,MF","33",20.8,5,60,19,31.7,2.88,0.91,0.05,0.16,16.9,0,2,2,7.2,5.6,0.09,-2.2,-2.6,"https://fbref.com/en/players/766f48dd/Thiago-Galhardo"
"333",NA,"2023 Fortaleza","Série A","José Welison","BRA","MF","27",18.6,1,30,5,16.7,1.62,0.27,0.03,0.2,27.4,4,0,0,1.2,1.2,0.04,-0.2,-0.2,"https://fbref.com/en/players/b6cb4d16/Jose-Welison"
"334",NA,"2023 Fortaleza","Série A","Yago Pikachu","BRA","FW,MF","30",19.5,7,44,16,36.4,2.26,0.82,0.16,0.44,17.1,3,0,1,5.5,4.7,0.11,1.5,2.3,"https://fbref.com/en/players/462f1e13/Yago-Pikachu"
"335",NA,"2023 Fortaleza","Série A","Calebe","BRA","MF,FW","22",16.4,2,39,15,38.5,2.37,0.91,0.05,0.13,21,7,0,0,3,3,0.08,-1,-1,"https://fbref.com/en/players/c84af55e/Calebe"
"336",NA,"2023 Fortaleza","Série A","Guilherme","BRA","FW,MF","27",15.7,3,37,14,37.8,2.36,0.89,0.08,0.21,17.1,2,0,0,4.3,4.3,0.12,-1.3,-1.3,"https://fbref.com/en/players/58649f05/Guilherme"
"337",NA,"2023 Fortaleza","Série A","Marinho","BRA","FW,MF","32",12.7,2,37,12,32.4,2.91,0.94,0.05,0.17,23.9,6,0,1,3.2,2.4,0.07,-1.2,-0.4,"https://fbref.com/en/players/c077c735/Marinho"
"338",NA,"2023 Fortaleza","Série A","Marcelo","BRA","DF","27",12,0,3,0,0,0.25,0,0,NA,11.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,"https://fbref.com/en/players/300b455d/Marcelo"
"339",NA,"2023 Fortaleza","Série A","Lucas Sasha","BRA","MF","32",11.3,0,8,1,12.5,0.71,0.09,0,0,18.1,0,0,0,0.6,0.6,0.08,-0.6,-0.6,"https://fbref.com/en/players/2e2ec9cf/Lucas-Sasha"
"340",NA,"2023 Fortaleza","Série A","Hércules","BRA","MF","22",8.6,1,15,5,33.3,1.75,0.58,0.07,0.2,27.8,0,0,0,1.2,1.2,0.08,-0.2,-0.2,"https://fbref.com/en/players/eadc7b45/Hercules"
