"","Season","Squad","Comp","Player","Nation","Pos","Age","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","PlayerURL"
"525",NA,"2023 Vasco da Gama","","Sebastián Ferreira","PAR","FW,MF","24",4.9,89,116,76.7,1142,198,54,61,88.5,20,27,74.1,4,5,80,1,0.3,0.3,0.7,6,2,3,1,13,"https://fbref.com/en/players/5439dba0/Sebastian-Ferreira"
"526",NA,"2023 Vasco da Gama","","Erick Marcus","BRA","MF,FW","18",4.4,134,182,73.6,2267,481,73,90,81.1,46,56,82.1,13,26,50,1,0.6,0.9,0.4,7,9,10,8,16,"https://fbref.com/en/players/3c1155da/Erick-Marcus"
"527",NA,"2023 Vasco da Gama","","Mateus Cocão","BRA","MF","20",3.9,205,231,88.7,3313,884,102,108,94.4,80,84,95.2,15,24,62.5,0,0.6,0.4,-0.6,7,23,4,1,23,"https://fbref.com/en/players/35f270b7/Mateus-Cocao"
"528",NA,"2023 Vasco da Gama","","Rayan Vitor","BRA","FW,MF","16",2.9,62,80,77.5,942,107,36,43,83.7,17,23,73.9,5,7,71.4,0,0.8,0.1,-0.8,3,6,0,0,5,"https://fbref.com/en/players/288647fc/Rayan-Vitor"
"529",NA,"2023 Vasco da Gama","","Cauan Barros","BRA","MF","18",2.6,72,83,86.7,1306,280,24,30,80,40,41,97.6,6,8,75,0,0.1,0.1,-0.1,2,10,1,1,7,"https://fbref.com/en/players/6ae4627b/Cauan-Barros"
"530",NA,"2023 Vasco da Gama","","José Vitor","BRA","DF","20",1.2,54,63,85.7,1237,313,12,13,92.3,27,30,90,14,18,77.8,0,0,0,0,0,1,1,1,1,"https://fbref.com/en/players/f8b0488c/Jose-Vitor"
"531",NA,"2023 Vasco da Gama","","Gabriel Carabajal","ARG","MF","31",1.4,66,108,61.1,1343,375,25,28,89.3,28,38,73.7,12,33,36.4,1,0.4,0.4,0.6,5,6,6,3,14,"https://fbref.com/en/players/7a694ae4/Gabriel-Carabajal"
"532",NA,"2023 Vasco da Gama","","Eguinaldo","BRA","FW,MF","18",0.7,6,12,50,100,24,4,7,57.1,1,2,50,1,1,100,0,0,0,0,1,1,0,0,2,"https://fbref.com/en/players/d874b374/Eguinaldo"
"533",NA,"2023 Vasco da Gama","","Paulinho","BRA","DF","17",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/0636d932/Paulinho"
"534",NA,"2023 Vasco da Gama","","Rwan","BRA","MF,FW","21",0.4,8,10,80,107,37,6,7,85.7,2,2,100,0,0,NA,0,0,0,0,0,1,1,0,3,"https://fbref.com/en/players/568a75fd/Rwan"
"535",NA,"2023 Vasco da Gama","","Gabriel Dias","BRA","DF","28",0.1,1,1,100,19,7,0,0,NA,1,1,100,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b1a405dc/Gabriel-Dias"
"536",NA,"2023 Vasco da Gama","","Paulo Victor","BRA","DF","21",0.1,0,1,0,0,0,0,0,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/cc54abe5/Paulo-Victor"
"537",NA,"2023 Bahia","","Marcos Felipe","BRA","GK","26",37,793,1138,69.7,23328,17468,154,157,98.1,339,349,97.1,295,622,47.4,0,0,0,0,0,11,1,0,0,"https://fbref.com/en/players/453bdfb9/Marcos-Felipe"
"538",NA,"2023 Bahia","","Thaciano","BRA","MF,FW","27",32.1,880,1083,81.3,15190,3683,394,465,84.7,366,436,83.9,87,116,75,6,2.4,2.4,3.6,31,72,17,5,112,"https://fbref.com/en/players/139113e4/Thaciano"
"539",NA,"2023 Bahia","","Kanu","BRA","DF","25",32.3,1411,1576,89.5,26677,8849,515,542,95,719,769,93.5,149,213,70,0,0.6,0.9,-0.6,10,75,1,0,101,"https://fbref.com/en/players/fefa9b9a/Kanu"
"540",NA,"2023 Bahia","","Rezende","BRA","MF,DF","28",30.1,1121,1326,84.5,18369,6030,518,587,88.2,510,570,89.5,72,100,72,3,1.3,1.4,1.7,15,125,7,1,102,"https://fbref.com/en/players/dfddb0f9/Rezende"
"541",NA,"2023 Bahia","","Cauly Oliveira Souza","BRA","MF,FW","27",28.3,1028,1384,74.3,15983,5089,533,645,82.6,354,449,78.8,81,173,46.8,7,5.8,5.8,1.2,77,141,54,7,199,"https://fbref.com/en/players/2b53f7a5/Cauly-Oliveira-Souza"
"542",NA,"2023 Bahia","","Vitor Hugo","BRA","DF","31",23.7,896,1045,85.7,17690,6526,274,307,89.3,529,575,92,90,142,63.4,0,0.5,0.6,-0.5,4,72,5,0,85,"https://fbref.com/en/players/f2c1300a/Vitor-Hugo"
"543",NA,"2023 Bahia","","Everaldo Stum","BRA","FW","31",24.2,296,473,62.6,4271,1048,173,250,69.2,96,142,67.6,15,33,45.5,1,2.5,2.4,-1.5,28,33,20,4,56,"https://fbref.com/en/players/0ac3d7d8/Everaldo-Stum"
"544",NA,"2023 Bahia","","Nicolás Acevedo","URU","MF","23",21.9,1029,1237,83.2,17288,5431,492,543,90.6,424,499,85,82,118,69.5,0,1.2,1.8,-1.2,16,106,11,2,112,"https://fbref.com/en/players/6140be7b/Nicolas-Acevedo"
"545",NA,"2023 Bahia","","Gilberto","BRA","DF","29",20.6,979,1204,81.3,15825,5467,518,575,90.1,370,441,83.9,72,120,60,2,1.3,2.1,0.7,15,92,31,11,120,"https://fbref.com/en/players/1338e42b/Gilberto"
"546",NA,"2023 Bahia","","Ademir Santos","BRA","FW,MF","27",19.3,415,610,68,6747,2162,223,274,81.4,132,180,73.3,43,90,47.8,1,2.1,2.4,-1.1,31,47,23,8,74,"https://fbref.com/en/players/4b7d58c2/Ademir-Santos"
"547",NA,"2023 Bahia","","Yago","BRA","MF","27",15.1,569,673,84.5,8666,2293,311,339,91.7,176,210,83.8,46,66,69.7,0,0.6,0.7,-0.6,13,38,13,4,55,"https://fbref.com/en/players/e2add0e7/Yago"
"548",NA,"2023 Bahia","","Gabriel Teixeira","BRA","FW,MF","21",15.1,292,404,72.3,4707,1633,167,198,84.3,93,124,75,27,58,46.6,1,4.4,4,-3.4,40,32,26,5,57,"https://fbref.com/en/players/1cb046cd/Gabriel-Teixeira"
"549",NA,"2023 Bahia","","Camilo Cándido","URU","DF","27",13.8,544,739,73.6,9056,3554,286,326,87.7,204,281,72.6,45,96,46.9,2,1.3,1.7,0.7,23,49,20,7,62,"https://fbref.com/en/players/6d4dbf54/Camilo-Candido"
"550",NA,"2023 Bahia","","Gabriel","BRA","DF","21",10.9,407,517,78.7,7824,2699,158,177,89.3,194,228,85.1,51,99,51.5,0,0.2,0.1,-0.2,2,26,2,0,32,"https://fbref.com/en/players/4fd28619/Gabriel"
"551",NA,"2023 Bahia","","David Duarte","BRA","DF","28",9.6,381,459,83,7762,2555,95,111,85.6,239,257,93,41,79,51.9,0,0,0.1,0,0,18,0,0,17,"https://fbref.com/en/players/91bf16f7/David-Duarte"
"552",NA,"2023 Bahia","","Cicinho","BUL","DF","34",8.4,305,384,79.4,4314,1489,198,220,90,88,110,80,9,22,40.9,0,0.3,0.4,-0.3,8,22,3,1,27,"https://fbref.com/en/players/7cd78926/Cicinho"
"553",NA,"2023 Bahia","","Rafael Ratão","BRA","FW,MF","27",8.7,245,319,76.8,3475,920,142,172,82.6,82,105,78.1,8,18,44.4,1,0.9,0.7,0.1,7,29,6,0,38,"https://fbref.com/en/players/40ef7347/Rafael-Ratao"
"554",NA,"2023 Bahia","","Vinicius Mingotti","BRA","FW","23",7.3,64,85,75.3,828,105,38,46,82.6,19,23,82.6,1,2,50,0,0.6,0.5,-0.6,7,3,1,0,5,"https://fbref.com/en/players/2e0ed651/Vinicius-Mingotti"
"555",NA,"2023 Bahia","","Vítor Jacaré","BRA","DF,MF","23",9.5,333,469,71,5762,2270,161,187,86.1,123,176,69.9,37,71,52.1,0,1.5,1.4,-1.5,15,29,13,7,38,"https://fbref.com/en/players/fb5254bd/Vitor-Jacare"
"556",NA,"2023 Bahia","","Jhoanner Chávez","ECU","DF,MF","20",6.5,258,334,77.2,3968,1221,139,157,88.5,98,127,77.2,14,29,48.3,0,0.5,0.6,-0.5,12,11,7,5,17,"https://fbref.com/en/players/649b57e9/Jhoanner-Chavez"
"557",NA,"2023 Bahia","","Luciano Juba","BRA","DF,MF","23",7.2,258,365,70.7,4170,1733,134,161,83.2,90,123,73.2,28,59,47.5,2,1.2,1.4,0.8,16,13,7,0,26,"https://fbref.com/en/players/c2abc321/Luciano-Juba"
"558",NA,"2023 Bahia","","Matheus Bahia","BRA","DF,MF","23",5.5,187,269,69.5,2905,1137,103,125,82.4,57,77,74,18,38,47.4,0,0.4,0.3,-0.4,7,14,4,3,12,"https://fbref.com/en/players/33e3c4e5/Matheus-Bahia"
"559",NA,"2023 Bahia","","Kayky Chagas","BRA","FW,MF","19",4.6,109,144,75.7,1619,469,63,75,84,37,48,77.1,7,13,53.8,1,0.6,0.5,0.4,5,6,5,0,16,"https://fbref.com/en/players/17734ea0/Kayky-Chagas"
"560",NA,"2023 Bahia","","Ryan Carlos","BRA","DF","20",6.4,311,408,76.2,5297,1901,143,161,88.8,133,163,81.6,29,59,49.2,1,0.5,0.4,0.5,6,29,14,5,42,"https://fbref.com/en/players/db014654/Ryan-Carlos"
"561",NA,"2023 Bahia","","Raul Bicalho","BRA","DF","23",3.6,165,197,83.8,3243,1279,53,60,88.3,89,100,89,19,32,59.4,0,0,0,0,0,20,0,0,19,"https://fbref.com/en/players/79af412b/Raul-Bicalho"
"562",NA,"2023 Bahia","","Arthur Sales","BRA","FW,MF","20",3.2,97,124,78.2,1271,229,63,69,91.3,26,36,72.2,4,6,66.7,0,0.3,0.4,-0.3,3,7,1,0,7,"https://fbref.com/en/players/d29e335c/Arthur-Sales"
"563",NA,"2023 Bahia","","Lucas Mugni","ARG","MF,FW","31",4,154,210,73.3,2354,898,79,91,86.8,58,77,75.3,9,28,32.1,0,0.3,0.3,-0.3,4,17,5,2,23,"https://fbref.com/en/players/f87818d3/Lucas-Mugni"
"564",NA,"2023 Bahia","","Léo Cittadini","BRA","MF","28",1.5,81,93,87.1,1225,266,40,46,87,32,35,91.4,5,5,100,0,0,0.1,0,1,12,1,0,8,"https://fbref.com/en/players/68410185/Leo-Cittadini"
"565",NA,"2023 Bahia","","André","BRA","DF","19",1.4,63,79,79.7,998,257,37,43,86,18,23,78.3,6,9,66.7,0,0,0.1,0,1,5,1,1,4,"https://fbref.com/en/players/bfe1565f/Andre"
"566",NA,"2023 Bahia","","Danilo Fernandes","BRA","GK","34",0.4,9,14,64.3,198,159,3,3,100,5,5,100,1,6,16.7,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ed05acdc/Danilo-Fernandes"
"567",NA,"2023 Bahia","","Diego Rosa","BRA","MF,DF","20",2.7,110,140,78.6,1985,577,51,54,94.4,45,54,83.3,13,27,48.1,0,0,0.1,0,1,13,1,0,13,"https://fbref.com/en/players/c66a2173/Diego-Rosa"
"568",NA,"2023 Bahia","","Danielzinho","BRA","FW,MF","27",0.9,68,83,81.9,1210,398,32,34,94.1,29,35,82.9,6,11,54.5,0,0.2,0.3,-0.2,4,9,5,1,20,"https://fbref.com/en/players/832ab167/Danielzinho"
"569",NA,"2023 Bahia","","Mateus Claus","BRA","GK","28",0.6,11,12,91.7,232,158,3,3,100,6,6,100,2,3,66.7,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/03103191/Mateus-Claus"
"570",NA,"2023 Bahia","","Marcos Victor","BRA","DF","21",0.1,10,10,100,158,20,6,6,100,3,3,100,1,1,100,0,0,0,0,0,1,0,0,0,"https://fbref.com/en/players/d714fc5a/Marcos-Victor"
"571",NA,"2023 Bahia","","Patrick Verhon","BRA","FW","18",0,0,1,0,0,0,0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5cbc1b16/Patrick-Verhon"
"572",NA,"2023 Santos","Série A","João Paulo","BRA","GK","27",35.7,611,914,66.8,17974,13384,115,117,98.3,254,257,98.8,233,530,44,0,0,0.1,0,1,11,1,0,1,"https://fbref.com/en/players/d0102ca0/Joao-Paulo"
"573",NA,"2023 Santos","Série A","Joaquim","BRA","DF","24",30.3,860,1195,72,18042,7492,242,291,83.2,499,593,84.1,111,263,42.2,4,2,1.5,2,14,59,3,1,58,"https://fbref.com/en/players/69e5e199/Joaquim"
"574",NA,"2023 Santos","Série A","Marcos Leonardo","BRA","FW","19",28.8,313,425,73.6,4576,926,182,239,76.2,102,121,84.3,14,24,58.3,2,2.3,1.9,-0.3,30,21,19,0,51,"https://fbref.com/en/players/3f47ebce/Marcos-Leonardo"
"575",NA,"2023 Santos","Série A","Lucas Lima","BRA","MF,FW","32",24.5,912,1183,77.1,17175,5937,400,450,88.9,328,399,82.2,156,255,61.2,5,5.3,6.2,-0.3,68,122,32,7,178,"https://fbref.com/en/players/49d03337/Lucas-Lima"
"576",NA,"2023 Santos","Série A","Messias","BRA","DF","28",26.6,640,852,75.1,13110,4329,151,186,81.2,420,493,85.2,61,149,40.9,0,0.1,0.1,-0.1,1,21,0,0,31,"https://fbref.com/en/players/70bb3170/Messias"
"577",NA,"2023 Santos","Série A","Rodrigo Fernández","URU","MF","27",22.4,709,899,78.9,13953,3683,293,329,89.1,297,358,83,106,174,60.9,0,0.1,0.7,-0.1,5,79,4,0,74,"https://fbref.com/en/players/617ee116/Rodrigo-Fernandez"
"578",NA,"2023 Santos","Série A","Lucas Braga","BRA","DF,FW","26",22.1,518,663,78.1,7305,2771,296,332,89.2,194,244,79.5,11,40,27.5,0,0.7,0.6,-0.7,15,32,9,2,55,"https://fbref.com/en/players/8a0a73ad/Lucas-Braga"
"579",NA,"2023 Santos","Série A","Jean Lucas","BRA","MF","24",20.1,768,951,80.8,14058,4406,323,361,89.5,335,376,89.1,88,145,60.7,3,1.9,2.9,1.1,37,87,30,7,130,"https://fbref.com/en/players/a99138af/Jean-Lucas"
"580",NA,"2023 Santos","Série A","Dodi","BRA","MF","26",19.1,437,524,83.4,6680,1511,247,278,88.8,144,168,85.7,30,48,62.5,0,0.5,0.4,-0.5,8,23,1,0,27,"https://fbref.com/en/players/2830b8f7/Dodi"
"581",NA,"2023 Santos","Série A","Stiven Mendoza","COL","FW,MF","30",18.6,464,613,75.7,6811,1935,282,325,86.8,138,173,79.8,23,48,47.9,2,1.7,2,0.3,19,32,20,5,73,"https://fbref.com/en/players/e68f2cb4/Stiven-Mendoza"
"582",NA,"2023 Santos","Série A","Dodô","BRA","DF","30",15.8,684,835,81.9,10298,4326,382,417,91.6,249,299,83.3,34,72,47.2,1,1.7,0.7,-0.7,6,60,6,1,81,"https://fbref.com/en/players/99931185/Dodo"
"583",NA,"2023 Santos","Série A","Yeferson Soteldo","VEN","FW,MF","25",17.3,442,608,72.7,6903,2104,236,278,84.9,157,206,76.2,35,70,50,6,5.8,5.8,0.2,47,22,36,11,77,"https://fbref.com/en/players/bbb6c951/Yeferson-Soteldo"
"584",NA,"2023 Santos","Série A","Tomás Rincón","VEN","MF","35",13.2,492,578,85.1,8404,2216,227,246,92.3,208,244,85.2,45,64,70.3,1,0.6,0.4,0.4,10,34,5,2,39,"https://fbref.com/en/players/f1cfc209/Tomas-Rincon"
"585",NA,"2023 Santos","Série A","João Othavio Basso","BRA","DF","26",12.8,530,647,81.9,10424,3895,177,201,88.1,289,326,88.7,60,109,55,0,0.2,0.4,-0.2,1,41,1,1,43,"https://fbref.com/en/players/86c79c42/Joao-Othavio-Basso"
"586",NA,"2023 Santos","Série A","Gabriel Inocêncio","BRA","DF","28",14.2,539,710,75.9,8266,3574,299,343,87.2,207,282,73.4,23,53,43.4,0,0.3,0.6,-0.3,6,37,8,5,52,"https://fbref.com/en/players/8d62d985/Gabriel-Inocencio"
"587",NA,"2023 Santos","Série A","Kevyson","BRA","DF","18",10.8,306,439,69.7,4824,1969,153,171,89.5,129,175,73.7,15,51,29.4,0,0.3,0.4,-0.3,8,26,13,5,35,"https://fbref.com/en/players/1115f8aa/Kevyson"
"588",NA,"2023 Santos","Série A","João Lucas","BRA","DF","24",9,274,411,66.7,4362,1569,139,158,88,104,145,71.7,22,74,29.7,1,0.6,0.3,0.4,4,19,3,3,19,"https://fbref.com/en/players/289dc81e/Joao-Lucas"
"589",NA,"2023 Santos","Série A","Nonato","BRA","MF","24",7.3,206,251,82.1,3043,865,104,116,89.7,83,102,81.4,9,12,75,0,0.2,0.5,-0.2,3,15,7,0,24,"https://fbref.com/en/players/b91a6912/Nonato"
"590",NA,"2023 Santos","Série A","Lucas","BRA","DF","21",6.8,260,341,76.2,3835,1849,154,177,87,91,119,76.5,10,26,38.5,0,0.2,0.1,-0.2,4,19,2,0,24,"https://fbref.com/en/players/5d68f5b2/Lucas"
"591",NA,"2023 Santos","Série A","Nathan","BRA","DF","21",5.5,178,228,78.1,2573,1131,103,112,92,60,83,72.3,9,16,56.3,0,0.6,0.3,-0.6,2,5,3,1,14,"https://fbref.com/en/players/9fb6420e/Nathan"
"592",NA,"2023 Santos","Série A","Julio Furch","ARG","FW,MF","33",6.8,126,194,64.9,1794,323,68,104,65.4,37,53,69.8,8,11,72.7,0,0.6,0.5,-0.6,7,8,2,0,15,"https://fbref.com/en/players/84d35e44/Julio-Furch"
"593",NA,"2023 Santos","Série A","Ângelo Borges","BRA","FW,MF","18",6,122,172,70.9,1855,659,70,89,78.7,42,56,75,7,10,70,0,1,1.1,-1,9,14,8,2,25,"https://fbref.com/en/players/737945d9/Angelo-Borges"
"594",NA,"2023 Santos","Série A","Alex","BRA","DF","23",5.1,221,244,90.6,4297,1223,56,62,90.3,151,157,96.2,13,21,61.9,0,0.4,0,-0.4,2,5,0,0,7,"https://fbref.com/en/players/7367baf7/Alex"
"595",NA,"2023 Santos","Série A","Deivid Washington","BRA","FW","17",4.7,57,79,72.2,733,162,37,47,78.7,16,21,76.2,1,1,100,0,0.1,0.1,-0.1,3,2,1,0,5,"https://fbref.com/en/players/95bd120d/Deivid-Washington"
"596",NA,"2023 Santos","Série A","Guilherme Camacho","BRA","MF","32",5,215,257,83.7,3573,1009,90,98,91.8,92,103,89.3,22,36,61.1,0,0.2,0.4,-0.2,2,16,2,0,20,"https://fbref.com/en/players/61a6775b/Guilherme-Camacho"
"597",NA,"2023 Santos","Série A","Maximiliano Silvera","URU","MF,FW","25",5,94,124,75.8,1197,187,60,70,85.7,25,35,71.4,2,5,40,1,0.3,0.7,0.7,2,4,2,0,10,"https://fbref.com/en/players/e3b9cc57/Maximiliano-Silvera"
"598",NA,"2023 Santos","Série A","Eduardo Gabriel","BRA","DF","26",3,89,106,84,1534,615,35,42,83.3,47,51,92.2,5,11,45.5,0,0,0,0,0,4,0,0,6,"https://fbref.com/en/players/aed65960/Eduardo-Gabriel"
"599",NA,"2023 Santos","Série A","Daniel Ruiz Rivera","COL","FW,MF","21",2.7,68,104,65.4,1211,401,34,41,82.9,17,24,70.8,13,22,59.1,0,0.5,0.5,-0.5,10,5,2,1,10,"https://fbref.com/en/players/65766650/Daniel-Ruiz-Rivera"
"600",NA,"2023 Santos","Série A","Vladimir","BRA","GK","33",2.3,37,54,68.5,949,587,8,8,100,19,20,95,10,25,40,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/bbae502c/Vladimir"
"601",NA,"2023 Santos","Série A","Sandry","BRA","MF","20",2.1,85,106,80.2,1778,470,32,34,94.1,33,42,78.6,18,26,69.2,0,0.1,0.1,-0.1,2,7,2,1,10,"https://fbref.com/en/players/8ceeabef/Sandry"
"602",NA,"2023 Santos","Série A","Alison","BRA","MF","29",1.5,51,63,81,670,180,31,36,86.1,12,15,80,3,5,60,0,0,0,0,0,3,1,0,1,"https://fbref.com/en/players/d39b373b/Alison"
"603",NA,"2023 Santos","Série A","Luan Dias","BRA","MF,FW","25",2.1,39,61,63.9,605,200,17,21,81,17,22,77.3,2,10,20,0,0,0.1,0,1,3,0,0,6,"https://fbref.com/en/players/a342ce1e/Luan-Dias"
"604",NA,"2023 Santos","Série A","Júnior Caiçara","BRA","DF","33",1.9,101,131,77.1,1635,412,59,68,86.8,34,41,82.9,6,14,42.9,0,0,0.1,0,0,4,1,0,8,"https://fbref.com/en/players/038aa94a/Junior-Caicara"
"605",NA,"2023 Santos","Série A","Lucas Barbosa","BRA","FW,MF","21",1.1,16,40,40,213,66,10,16,62.5,3,11,27.3,1,7,14.3,0,0,0,0,1,0,0,0,0,"https://fbref.com/en/players/a28eac7e/Lucas-Barbosa"
"606",NA,"2023 Santos","Série A","Felipe Jonatan","BRA","DF","24",1,69,81,85.2,1112,552,38,41,92.7,21,28,75,9,10,90,0,0.3,0.2,-0.3,1,6,3,3,9,"https://fbref.com/en/players/0102ca7f/Felipe-Jonatan"
"607",NA,"2023 Santos","Série A","Alfredo Morelos","COL","FW,MF","26",0.9,31,44,70.5,456,109,22,24,91.7,6,10,60,3,4,75,0,0.2,0.1,-0.2,3,3,0,0,3,"https://fbref.com/en/players/ef88f778/Alfredo-Morelos"
"608",NA,"2023 Santos","Série A","Bruno Mezenga","BRA","FW,MF","34",1.9,50,76,65.8,659,79,31,43,72.1,14,19,73.7,1,1,100,0,0,0,0,0,4,0,0,5,"https://fbref.com/en/players/4f70cc69/Bruno-Mezenga"
"609",NA,"2023 Santos","Série A","Weslley Patati","BRA","FW,MF","19",1.5,47,65,72.3,829,169,24,26,92.3,16,23,69.6,6,10,60,0,0.1,0.2,-0.1,2,4,3,0,8,"https://fbref.com/en/players/0df16cd7/Weslley-Patati"
"610",NA,"2023 Santos","Série A","Maicon","BRA","DF","34",0.5,12,17,70.6,201,99,5,5,100,5,6,83.3,1,4,25,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2a8683b9/Maicon"
"611",NA,"2023 Santos","Série A","Ed Carlos","BRA","MF,FW","21",0.4,34,41,82.9,667,242,16,17,94.1,12,13,92.3,6,10,60,0,0,0.1,0,1,4,1,0,3,"https://fbref.com/en/players/e93e479e/Ed-Carlos"
"612",NA,"2023 Santos","Série A","Miguel Terceros","BOL","MF,FW","18",0.4,15,18,83.3,234,47,9,10,90,4,4,100,2,3,66.7,0,0.1,0.1,-0.1,2,0,0,0,1,"https://fbref.com/en/players/d66ed604/Miguel-Terceros"
"613",NA,"2023 Santos","Série A","Jair Paula","BRA","DF","17",0.4,13,17,76.5,306,95,1,1,100,10,10,100,2,5,40,0,0.1,0,-0.1,1,2,1,0,3,"https://fbref.com/en/players/ac31d35e/Jair-Paula"
"614",NA,"2023 Santos","Série A","Vinicius","BRA","MF","23",0.3,2,6,33.3,25,0,1,3,33.3,1,3,33.3,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ab3ef9c4/Vinicius"
"615",NA,"2023 Santos","Série A","Cadu","BRA","DF","20",0.2,8,11,72.7,102,38,7,8,87.5,0,1,0,1,2,50,0,0,0,0,0,0,0,0,1,"https://fbref.com/en/players/a2e69531/Cadu"
"616",NA,"2023 Santos","Série A","Ivonei","BRA","MF","20",0,2,3,66.7,20,0,2,3,66.7,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/16c7086d/Ivonei"
"617",NA,"2023 Santos","Série A","Luiz Felipe","BRA","DF","29",0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/746c8624/Luiz-Felipe"
"618",NA,"2023 Goiás","Série A","Tadeu","BRA","GK","30",35,837,1205,69.5,27478,20231,132,132,100,304,312,97.4,399,746,53.5,1,0.3,0.1,0.7,5,39,0,0,1,"https://fbref.com/en/players/8445554f/Tadeu"
"619",NA,"2023 Goiás","Série A","Maguinho","BRA","DF","30",31.7,866,1229,70.5,13913,5195,458,541,84.7,332,475,69.9,61,148,41.2,0,1.2,1.2,-1.2,19,59,8,2,74,"https://fbref.com/en/players/d1c855c5/Maguinho"
"620",NA,"2023 Goiás","Série A","Bruno Melo","BRA","DF","30",32.1,1237,1436,86.1,25988,9635,367,397,92.4,668,715,93.4,193,292,66.1,1,0.3,0.5,0.7,8,86,7,0,92,"https://fbref.com/en/players/41ee21ae/Bruno-Melo"
"621",NA,"2023 Goiás","Série A","Everton Morelli","BRA","MF","25",28.7,796,979,81.3,13551,3625,354,397,89.2,355,405,87.7,64,111,57.7,0,0.9,0.9,-0.9,17,75,7,3,94,"https://fbref.com/en/players/487bfa9b/Everton-Morelli"
"622",NA,"2023 Goiás","Série A","Lucas Halter","BRA","DF","22",28.7,1010,1229,82.2,21384,8953,274,303,90.4,573,655,87.5,151,231,65.4,0,0.2,0.6,-0.2,5,81,6,0,107,"https://fbref.com/en/players/7aa882a2/Lucas-Halter"
"623",NA,"2023 Goiás","Série A","Willian","BRA","MF","29",24.4,885,1050,84.3,16233,4656,364,414,87.9,403,455,88.6,99,134,73.9,0,0.6,0.8,-0.6,14,68,10,1,68,"https://fbref.com/en/players/96f82d0a/Willian"
"624",NA,"2023 Goiás","Série A","Guilherme","BRA","MF","31",20.6,684,918,74.5,12703,4372,297,348,85.3,267,323,82.7,99,200,49.5,6,3.2,3.9,2.8,48,66,11,2,103,"https://fbref.com/en/players/9e61c019/Guilherme"
"625",NA,"2023 Goiás","Série A","Julián Palacios","ARG","FW,MF","23",18.1,420,596,70.5,7164,2694,211,250,84.4,140,184,76.1,51,101,50.5,1,2.9,3.8,-1.9,51,41,37,16,98,"https://fbref.com/en/players/37dfd961/Julian-Palacios"
"626",NA,"2023 Goiás","Série A","Anderson","BRA","FW,MF","24",14.3,360,484,74.4,5167,1207,207,240,86.3,120,149,80.5,16,38,42.1,2,1.3,1.7,0.7,16,23,15,3,39,"https://fbref.com/en/players/4242a0a1/Anderson"
"627",NA,"2023 Goiás","Série A","Sander","BRA","DF","32",17.1,755,1004,75.2,12955,5446,359,402,89.3,311,401,77.6,74,151,49,3,1.8,2.1,1.2,28,60,21,14,85,"https://fbref.com/en/players/3c16ca6c/Sander"
"628",NA,"2023 Goiás","Série A","Hugo","BRA","DF","25",15.8,517,737,70.1,8794,4348,273,318,85.8,185,269,68.8,52,111,46.8,1,1.7,1.9,-0.7,16,40,17,4,61,"https://fbref.com/en/players/bd2593f3/Hugo"
"629",NA,"2023 Goiás","Série A","Allano","BRA","FW","27",13.7,307,421,72.9,4740,1557,156,183,85.2,119,152,78.3,20,39,51.3,0,0.8,1,-0.8,12,40,13,2,55,"https://fbref.com/en/players/9c1245f8/Allano"
"630",NA,"2023 Goiás","Série A","Vinícius","BRA","FW","29",13,326,496,65.7,5219,1518,165,209,78.9,121,170,71.2,22,57,38.6,2,1.3,1.4,0.7,18,30,20,5,53,"https://fbref.com/en/players/b6bd2b80/Vinicius"
"631",NA,"2023 Goiás","Série A","Zé Ricardo","BRA","MF","23",11.9,555,669,83,11346,3588,202,231,87.4,231,270,85.6,107,129,82.9,1,0.8,0.5,0.2,11,82,9,0,88,"https://fbref.com/en/players/22b85604/Ze-Ricardo"
"632",NA,"2023 Goiás","Série A","João Magno","BRA","FW","25",10.9,99,156,63.5,1362,371,56,82,68.3,29,41,70.7,6,9,66.7,1,0.8,1.2,0.2,9,6,6,1,12,"https://fbref.com/en/players/d173dcd7/Joao-Magno"
